Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
364,284,Wolverine and X-Men,18,$3.99,Marvel,"52,500"
365,279,Amazing Spider-Man,681,$3.99,Marvel,"52,400"
367,283,Avengers,24,$3.99,Marvel,"52,400"
371,288,Secret Avengers,28,$3.99,Marvel,"52,200"
372,287,New Avengers,22,$3.99,Marvel,"52,100"
379,294,Uncanny X-Force,20,$3.99,Marvel,"51,600"
382,298,Uncanny X-Force,24,$3.99,Marvel,"51,300"
384,145,Uncanny X-Force,25,$4.99,Marvel,"51,200"
387,487,Uncanny X-Force,19.1,$2.99,Marvel,"51,200"
389,547,Thunderbolts,2,$2.99,Marvel,"50,900"
390,494,Amazing Spider-Man,679.1,$2.99,Marvel,"50,800"
391,301,Avenging Spider-Man,6,$3.99,Marvel,"50,800"
393,303,Secret Avengers,27,$3.99,Marvel,"50,600"
394,305,Uncanny X-Force,21,$3.99,Marvel,"50,600"
395,308,Ultimate Comics Spider-Man,6,$3.99,Marvel,"50,400"
397,503,Daredevil,11,$2.99,Marvel,"50,300"
402,311,New Avengers,33,$3.99,Marvel,"50,100"
403,313,Uncanny X-Force,22,$3.99,Marvel,"50,000"
407,315,Wolverine and X-Men,19,$3.99,Marvel,"49,800"
410,522,X-Men Legacy,268,$2.99,Marvel,"49,400"
411,526,Hit-Girl,2,$2.99,Marvel,"49,000"
415,326,Uncanny X-Force,23,$3.99,Marvel,"48,900"
417,290,Mars Attacks,1,$3.99,IDW,"48,800"
422,332,Wolverine and X-Men,21,$3.99,Marvel,"48,400"
423,333,Wolverine and X-Men,20,$3.99,Marvel,"48,400"
428,192,Avengers Annual,1,$4.99,Marvel,"48,200"
432,337,Uncanny X-Force,26,$3.99,Marvel,"48,000"
433,341,Captain America,7,$3.99,Marvel,"47,900"
437,342,Uncanny X-Force,35,$3.99,Marvel,"47,700"
438,555,X-Men Legacy,269,$2.99,Marvel,"47,700"
443,561,X-Men Legacy,267,$2.99,Marvel,"47,500"
445,346,Avengers Assemble,3,$3.99,Marvel,"47,100"
447,614,Captain Marvel,1,$2.99,Marvel,"46,900"
451,347,Uncanny X-Force,28,$3.99,Marvel,"46,800"
453,209,Kick-Ass 2,7,$4.99,Marvel,"46,500"
454,349,Incredible Hulk,4,$3.99,Marvel,"46,500"
455,351,Ultimate Comics Spider-Man,8,$3.99,Marvel,"46,500"
457,582,Fantastic Four,602,$2.99,Marvel,"46,400"
458,353,Uncanny X-Force,27,$3.99,Marvel,"46,400"
459,352,Avenging Spider-Man,4,$3.99,Marvel,"46,300"
461,630,FF,2,$2.99,Marvel,"46,100"
462,624,Gambit,1,$2.99,Marvel,"46,100"
467,355,Ultimate Comics Spider-Man,7,$3.99,Marvel,"45,800"
470,359,Wolverine and X-Men,22,$3.99,Marvel,"45,700"
472,601,X-Men Legacy,270,$2.99,Marvel,"45,600"
473,602,Fantastic Four,611,$2.99,Marvel,"45,600"
475,642,X-Men Legacy,3,$2.99,Marvel,"45,400"
480,361,Uncanny X-Force,29,$3.99,Marvel,"45,200"
482,364,Uncanny X-Force,30,$3.99,Marvel,"44,700"
484,623,Daredevil,14,$2.99,Marvel,"44,400"
487,373,Uncanny X-Force,31,$3.99,Marvel,"44,200"
488,374,Uncanny X-Force,32,$3.99,Marvel,"44,100"
491,637,Hit-Girl,3,$2.99,Marvel,"43,900"
494,379,Ultimate Comics Spider-Man,9,$3.99,Marvel,"43,800"
496,691,Daredevil,8,$2.99,Marvel,"43,800"
498,380,Uncanny X-Force,34,$3.99,Marvel,"43,700"
501,383,Uncanny X-Force,33,$3.99,Marvel,"43,600"
503,382,Captain America,8,$3.99,Marvel,"43,500"
507,386,Minimum Carnage Alpha,1,$3.99,Marvel,"43,200"
508,652,X-Men Legacy,266,$2.99,Marvel,"43,200"
510,655,Winter Soldier,2,$2.99,Marvel,"43,200"
511,388,Avengers Assemble,4,$3.99,Marvel,"43,100"
512,659,Fantastic Four,603,$2.99,Marvel,"43,100"
513,699,Avengers Arena,2,$2.99,Marvel,"43,000"
516,391,Wolverine,311,$3.99,Marvel,"42,900"
518,390,Incredible Hulk,5,$3.99,Marvel,"42,800"
519,394,Amazing Spider-Man Annual,39,$3.99,Marvel,"42,700"
521,392,Incredible Hulk,7,$3.99,Marvel,"42,700"
522,399,Ultimate Comics Spider-Man,13,$3.99,Marvel,"42,600"
523,393,Deadpool,50,$3.99,Marvel,"42,600"
525,400,Ultimate Comics Spider-Man,11,$3.99,Marvel,"42,500"
526,423,Fantastic Four,604,$3.99,Marvel,"42,500"
527,674,Fantastic Four,605,$2.99,Marvel,"42,400"
528,670,Deadpool Kills Marvel Universe,1,$2.99,Marvel,"42,400"
530,402,Ultimate Comics Spider-Man,10,$3.99,Marvel,"42,400"
533,403,Ultimate Comics Spider-Man,12,$3.99,Marvel,"42,300"
534,411,Wolverine And X-Men Alpha And Omega,1,$3.99,Marvel,"42,300"
535,452,Avengers Assemble,9,$3.99,Marvel,"42,200"
537,405,Secret Avengers,29,$3.99,Marvel,"42,100"
539,404,Incredible Hulk,8,$3.99,Marvel,"42,100"
540,681,FF,14,$2.99,Marvel,"42,000"
542,410,Captain America,9,$3.99,Marvel,"42,000"
543,408,Captain America,10,$3.99,Marvel,"41,800"
550,414,Wolverine,312,$3.99,Marvel,"41,500"
552,709,Avenging Spider-Man,15.1,$2.99,Marvel,"41,500"
554,441,Avenging Spider-Man,5,$3.99,Marvel,"41,400"
555,708,Hit-Girl,4,$2.99,Marvel,"41,400"
556,422,Daredevil End Of Days,1,$3.99,Marvel,"41,300"
557,713,FF,15,$2.99,Marvel,"41,200"
559,424,Ultimate Comics Spider-Man,14,$3.99,Marvel,"41,100"
560,803,Hawkeye,2,$2.99,Marvel,"41,000"
562,426,Secret Avengers,22,$3.99,Marvel,"41,000"
563,428,Captain America,19,$3.99,Marvel,"40,900"
566,451,Defenders,2,$3.99,Marvel,"40,700"
569,433,Ultimate Comics Spider-Man,15,$3.99,Marvel,"40,600"
572,493,Incredible Hulk,6,$3.99,Marvel,"40,500"
573,434,Incredible Hulk,9,$3.99,Marvel,"40,400"
574,734,Fantastic Four,607,$2.99,Marvel,"40,400"
576,435,Avenging Spider-Man,8,$3.99,Marvel,"40,400"
578,742,Secret Service,1,$2.99,Marvel,"40,200"
580,442,Wolverine,313,$3.99,Marvel,"40,000"
581,445,Ultimate Comics Spider-Man,16,$3.99,Marvel,"39,900"
583,743,Fantastic Four,606,$2.99,Marvel,"39,800"
584,744,Dark Avengers,175,$2.99,Marvel,"39,800"
588,748,Age Of Apocalypse,2,$2.99,Marvel,"39,700"
589,751,Fantastic Four,605.1,$2.99,Marvel,"39,700"
593,458,Captain America,13,$3.99,Marvel,"39,400"
595,457,Captain America,12,$3.99,Marvel,"39,400"
596,758,Daredevil,13,$2.99,Marvel,"39,400"
599,757,X-Men Legacy,275,$2.99,Marvel,"39,300"
600,763,Daredevil,12,$2.99,Marvel,"39,200"
601,456,Wolverine,315,$3.99,Marvel,"39,200"
602,460,Avengers Assemble,5,$3.99,Marvel,"39,200"
603,764,Daredevil,15,$2.99,Marvel,"39,200"
604,769,Daredevil,10,$2.99,Marvel,"39,100"
606,464,Captain America,11,$3.99,Marvel,"39,000"
608,465,Avenging Spider-Man,9,$3.99,Marvel,"39,000"
609,470,Secret Avengers,25,$3.99,Marvel,"39,000"
610,473,Secret Avengers,23,$3.99,Marvel,"38,900"
611,466,X-Men,23,$3.99,Marvel,"38,900"
612,815,X-Treme X-Men,1,$2.99,Marvel,"38,900"
613,471,Wolverine Max,1,$3.99,Marvel,"38,800"
615,780,Daredevil,10.1,$2.99,Marvel,"38,700"
617,475,Captain America,18,$3.99,Marvel,"38,700"
619,476,Wolverine,301,$3.99,Marvel,"38,600"
621,482,Ultimate Comics Spider-Man,17,$3.99,Marvel,"38,500"
624,782,Incredible Hulk,7.1,$2.99,Marvel,"38,500"
626,778,Deadpool Kills Marvel Universe,2,$2.99,Marvel,"38,400"
627,788,Ultimate Comics Spider-Man,16.1,$2.99,Marvel,"38,400"
629,486,Secret Avengers,24,$3.99,Marvel,"38,400"
630,483,Incredible Hulk,10,$3.99,Marvel,"38,300"
631,489,Secret Avengers,30,$3.99,Marvel,"38,300"
632,491,Secret Avengers,21,$3.99,Marvel,"38,300"
633,794,X-Men Legacy,261,$2.99,Marvel,"38,200"
634,497,Avengers Assemble,7,$3.99,Marvel,"38,200"
635,801,Daredevil,17,$2.99,Marvel,"38,200"
638,799,Fantastic Four,608,$2.99,Marvel,"38,100"
639,492,Wolverine,304,$3.99,Marvel,"38,100"
642,496,Avenging Spider-Man,7,$3.99,Marvel,"38,000"
643,495,Wolverine,305,$3.99,Marvel,"38,000"
644,805,Daredevil,9,$2.99,Marvel,"37,900"
646,809,Daredevil,18,$2.99,Marvel,"37,900"
647,808,Daredevil,16,$2.99,Marvel,"37,900"
649,812,Secret Avengers,21.1,$2.99,Marvel,"37,800"
650,501,X-Men,30,$3.99,Marvel,"37,800"
653,499,Minimum Carnage Omega,1,$3.99,Marvel,"37,700"
654,818,FF,17,$2.99,Marvel,"37,500"
656,509,Invincible Iron Man,527,$3.99,Marvel,"37,400"
658,504,X-Men,27,$3.99,Marvel,"37,400"
659,814,Deadpool Kills Marvel Universe,3,$2.99,Marvel,"37,400"
660,825,X-Men Legacy,260.1,$2.99,Marvel,"37,400"
661,828,Daredevil,19,$2.99,Marvel,"37,400"
662,510,Wolverine,302,$3.99,Marvel,"37,300"
663,846,FF,16,$2.99,Marvel,"37,300"
664,822,X-Men Legacy,271,$2.99,Marvel,"37,300"
665,824,X-Men Legacy,272,$2.99,Marvel,"37,300"
668,827,Deadpool Kills Marvel Universe,4,$2.99,Marvel,"37,100"
669,513,X-Men,25,$3.99,Marvel,"37,000"
670,832,X-Men Legacy,262,$2.99,Marvel,"37,000"
673,516,X-Men,24,$3.99,Marvel,"37,000"
674,521,Ultimate Comics Spider-Man,18,$3.99,Marvel,"36,900"
675,519,Captain America,14,$3.99,Marvel,"36,900"
676,514,Incredible Hulk,11,$3.99,Marvel,"36,900"
677,517,Incredible Hulk,12,$3.99,Marvel,"36,900"
679,837,Daredevil,20,$2.99,Marvel,"36,700"
680,840,Winter Soldier,3,$2.99,Marvel,"36,700"
682,524,Mighty Thor,10,$3.99,Marvel,"36,600"
685,843,Fantastic Four,609,$2.99,Marvel,"36,600"
686,901,X-Men Legacy,264,$2.99,Marvel,"36,600"
687,844,Scarlet Spider,2,$2.99,Marvel,"36,600"
688,528,Captain America,15,$3.99,Marvel,"36,600"
689,531,Avengers Assemble,8,$3.99,Marvel,"36,500"
691,529,Incredible Hulk,15,$3.99,Marvel,"36,400"
692,537,Secret Avengers,31,$3.99,Marvel,"36,400"
694,850,X-Men Legacy,265,$2.99,Marvel,"36,300"
695,534,Invincible Iron Man,526,$3.99,Marvel,"36,300"
696,533,Wolverine,303,$3.99,Marvel,"36,300"
697,541,Astonishing X-Men,52,$3.99,Marvel,"36,300"
698,852,X-Men Legacy,273,$2.99,Marvel,"36,200"
699,542,Avengers Assemble,6,$3.99,Marvel,"36,200"
701,858,Punisher,10,$2.99,Marvel,"36,100"
702,543,X-Men,26,$3.99,Marvel,"36,100"
704,545,X-Men,31,$3.99,Marvel,"36,100"
705,857,X-Men Legacy,263,$2.99,Marvel,"36,100"
708,866,Hawkeye,3,$2.99,Marvel,"35,900"
709,549,X-Men,28,$3.99,Marvel,"35,900"
710,867,Daredevil,21,$2.99,Marvel,"35,800"
711,550,X-Men,29,$3.99,Marvel,"35,800"
712,554,Invincible Iron Man,512,$3.99,Marvel,"35,800"
713,864,X-Men Legacy,274,$2.99,Marvel,"35,800"
716,558,Mighty Thor,22,$3.99,Marvel,"35,700"
718,557,Mighty Thor,11,$3.99,Marvel,"35,600"
719,559,Avenging Spider-Man,12,$3.99,Marvel,"35,600"
720,937,Scarlet Spider,3,$2.99,Marvel,"35,600"
724,562,Mighty Thor,18,$3.99,Marvel,"35,500"
725,873,Fantastic Four,610,$2.99,Marvel,"35,500"
727,551,Hulk,50,$3.99,Marvel,"35,400"
728,568,Secret Avengers,32,$3.99,Marvel,"35,400"
730,579,Astonishing X-Men,48,$3.99,Marvel,"35,300"
731,571,Ultimate Comics Ultimates,6,$3.99,Marvel,"35,300"
732,564,X-Men,32,$3.99,Marvel,"35,300"
733,565,Wolverine,308,$3.99,Marvel,"35,200"
734,570,Captain America,16,$3.99,Marvel,"35,200"
735,880,Dark Avengers,176,$2.99,Marvel,"35,100"
736,573,Wolverine,306,$3.99,Marvel,"35,100"
737,574,Mighty Thor,13,$3.99,Marvel,"35,100"
742,892,Hawkeye,4,$2.99,Marvel,"34,900"
744,888,Gambit,2,$2.99,Marvel,"34,900"
747,577,Mighty Thor,21,$3.99,Marvel,"34,800"
748,898,FF,18,$2.99,Marvel,"34,700"
750,578,Wolverine,307,$3.99,Marvel,"34,700"
751,586,Ultimate Comics Ultimates,7,$3.99,Marvel,"34,600"
754,584,Avenging Spider-Man,10,$3.99,Marvel,"34,600"
755,588,Mighty Thor,12,$3.99,Marvel,"34,600"
756,592,Secret Avengers,33,$3.99,Marvel,"34,500"
757,585,Wolverine,314,$3.99,Marvel,"34,500"
759,906,FF,19,$2.99,Marvel,"34,500"
763,911,Hawkeye,5,$2.99,Marvel,"34,400"
764,591,Wolverine,317,$3.99,Marvel,"34,400"
766,596,Captain America,17,$3.99,Marvel,"34,300"
768,913,Winter Soldier,4,$2.99,Marvel,"34,300"
769,916,Avengers Academy,31,$2.99,Marvel,"34,300"
770,599,Wolverine And X-Men Alpha And Omega,2,$3.99,Marvel,"34,200"
774,603,Ultimate Comics X-Men,6,$3.99,Marvel,"34,100"
775,605,Avengers Assemble,10,$3.99,Marvel,"34,000"
778,604,Incredible Hulk,13,$3.99,Marvel,"34,000"
779,613,Ultimate Comics Ultimates,16,$3.99,Marvel,"33,900"
780,606,Incredible Hulk,14,$3.99,Marvel,"33,900"
785,607,Defenders,3,$3.99,Marvel,"33,900"
788,924,Mighty Thor,12.1,$2.99,Marvel,"33,800"
789,610,Avenging Spider-Man,11,$3.99,Marvel,"33,800"
790,612,Mighty Thor,15,$3.99,Marvel,"33,800"
791,611,X-Men,33,$3.99,Marvel,"33,700"
794,617,Astonishing X-Men,49,$3.99,Marvel,"33,500"
795,935,Hawkeye,6,$2.99,Marvel,"33,400"
796,407,Wolverine,309,$4.99,Marvel,"33,400"
797,616,X-Men,34,$3.99,Marvel,"33,400"
799,618,Venom,13,$3.99,Marvel,"33,300"
800,933,Scarlet Spider,4,$2.99,Marvel,"33,300"
802,939,A-Babies Vs X-Babies,1,$2.99,Marvel,"33,200"
803,621,Carnage Usa,2,$3.99,Marvel,"33,200"
805,626,Mighty Thor,14,$3.99,Marvel,"33,000"
807,631,Invincible Iron Man,515,$3.99,Marvel,"32,900"
808,633,Avenging Spider-Man,13,$3.99,Marvel,"32,900"
809,634,Invincible Iron Man,520,$3.99,Marvel,"32,900"
810,653,Ultimate Comics Ultimates,13,$3.99,Marvel,"32,800"
812,425,Fantastic Four Annual,33,$4.99,Marvel,"32,800"
813,950,Avengers Academy,32,$2.99,Marvel,"32,800"
815,639,Invincible Iron Man,513,$3.99,Marvel,"32,700"
816,646,Ultimate Comics Ultimates,8,$3.99,Marvel,"32,600"
817,644,Invincible Iron Man,518,$3.99,Marvel,"32,600"
819,643,Ultimate Comics X-Men,7,$3.99,Marvel,"32,600"
821,431,Daredevil Annual,1,$4.99,Marvel,"32,500"
823,650,Invincible Iron Man,519,$3.99,Marvel,"32,500"
824,648,Astonishing X-Men,53,$3.99,Marvel,"32,500"
826,649,X-Men,36,$3.99,Marvel,"32,400"
827,430,Wolverine Annual,1,$4.99,Marvel,"32,400"
829,955,Age Of Apocalypse,3,$2.99,Marvel,"32,400"
830,651,Wolverine,316,$3.99,Marvel,"32,300"
832,657,Invincible Iron Man,521,$3.99,Marvel,"32,300"
833,960,Scarlet Spider,11,$2.99,Marvel,"32,200"
834,662,Daredevil End Of Days,2,$3.99,Marvel,"32,200"
835,660,Secret Avengers,34,$3.99,Marvel,"32,200"
836,661,Mighty Thor,16,$3.99,Marvel,"32,100"
837,963,Avengers Academy,33,$2.99,Marvel,"32,100"
838,663,X-Men,35,$3.99,Marvel,"32,100"
841,1126,Red She-Hulk,58,$2.99,Marvel,"32,000"
843,671,Ultimate Comics Ultimates,9,$3.99,Marvel,"32,000"
844,672,Astonishing X-Men,46,$3.99,Marvel,"31,900"
846,969,FF,20,$2.99,Marvel,"31,800"
849,702,Invincible Iron Man,514,$3.99,Marvel,"31,800"
850,970,Venom,26,$2.99,Marvel,"31,700"
851,673,X-Men,37,$3.99,Marvel,"31,700"
852,972,Scarlet Spider,10,$2.99,Marvel,"31,700"
854,675,Invincible Iron Man,523,$3.99,Marvel,"31,700"
855,676,Wolverine And X-Men Alpha And Omega,3,$3.99,Marvel,"31,700"
856,679,Invincible Iron Man,517,$3.99,Marvel,"31,600"
858,682,Ultimate Comics X-Men,8,$3.99,Marvel,"31,500"
859,683,First X-Men,2,$3.99,Marvel,"31,500"
860,684,Invincible Iron Man,522,$3.99,Marvel,"31,500"
861,687,Ultimate Comics Ultimates,11,$3.99,Marvel,"31,400"
862,692,Ultimate Comics Ultimates,15,$3.99,Marvel,"31,400"
863,689,Ultimate Comics Ultimates,10,$3.99,Marvel,"31,400"
864,976,Venom,27,$2.99,Marvel,"31,400"
865,686,Invincible Iron Man,516,$3.99,Marvel,"31,400"
868,980,FF,23,$2.99,Marvel,"31,300"
870,984,Scarlet Spider,5,$2.99,Marvel,"31,200"
872,700,Invincible Iron Man,525,$3.99,Marvel,"31,200"
