Comic_ID,Publish Date,Comic-book Title,Price,Publisher,Est. units,Unformatted Total,Total
31521075,2021,Amazing Spider-Man,3.99,Marvel,72024.0,287375.76,287.38K
31521076,2021,X-Men,3.99,Marvel,71928.0,286992.72000000003,286.99K
31521077,2021,King In Black Planet of Symbiotes,3.99,Marvel,71534.0,285420.66000000003,285.42K
31521078,2021,Defenders,3.99,Marvel,71454.0,285101.46,285.10K
31521079,2021,Alien,3.99,Marvel,71412.0,284933.88,284.93K
31521080,2021,Web of Spider-Man,3.99,Marvel,70569.0,281570.31,281.57K
31521081,2021,Star Wars,3.99,Marvel,70150.0,279898.5,279.90K
31521082,2021,Amazing Spider-Man,4.99,Marvel,69896.0,348781.04000000004,348.78K
31521083,2021,Thor,3.99,Marvel,69888.0,278853.12,278.85K
31521084,2021,Star Wars,3.99,Marvel,69138.0,275860.62,275.86K
31521085,2021,Amazing Spider-Man,3.99,Marvel,68276.0,272421.24,272.42K
31521086,2021,X-Factor,3.99,Marvel,67675.0,270023.25,270.02K
31521087,2021,Carnage Black White and Blood,4.99,Marvel,67464.0,336645.36,336.65K
31521088,2021,Wolverine,3.99,Marvel,67445.0,269105.55,269.11K
31521089,2021,Thor,3.99,Marvel,66356.0,264760.44,264.76K
31521090,2021,X-Men,3.99,Marvel,66258.0,264369.42000000004,264.37K
31521091,2021,Amazing Spider-Man,3.99,Marvel,65978.0,263252.22000000003,263.25K
31521092,2021,King In Black Gwenom Vs. Carnage,3.99,Marvel,65806.0,262565.94,262.57K
31521093,2021,Sinister War,4.99,Marvel,65592.0,327304.08,327.30K
31521094,2021,Marauders,4.99,Marvel,65098.0,324839.02,324.84K
31521095,2021,Star Wars High Republic,3.99,Marvel,64355.0,256776.45,256.78K
31521096,2021,Thor,3.99,Marvel,64255.0,256377.45,256.38K
31521097,2021,Avengers,3.99,Marvel,64194.0,256134.06000000003,256.13K
31521098,2021,Avengers,3.99,Marvel,64135.0,255898.65000000002,255.90K
31521099,2021,King In Black Spider-Man,4.99,Marvel,63990.0,319310.10000000003,319.31K
315210100,2021,Marvels Voices Pride,9.99,Marvel,63843.0,637791.5700000001,637.79K
315210101,2021,Extreme Carnage Omega,4.99,Marvel,63337.0,316051.63,316.05K
315210102,2021,Immortal Hulk,3.99,Marvel,63273.0,252459.27000000002,252.46K
315210103,2021,Extreme Carnage Lasher,3.99,Marvel,62759.0,250408.41,250.41K
315210104,2021,Amazing Spider-Man,3.99,Marvel,62498.0,249367.02000000002,249.37K
315210105,2021,Star Wars War Bounty Hunters Boushh,4.99,Marvel,62280.0,310777.2,310.78K
315210106,2021,Wolverine,3.99,Marvel,62040.0,247539.6,247.54K
315210107,2021,Fantastic Four,4.99,Marvel,61317.0,305971.83,305.97K
315210108,2021,Amazing Spider-Man,3.99,Marvel,60712.0,242240.88,242.24K
315210109,2021,United States Captain America,4.99,Marvel,60571.0,302249.29000000004,302.25K
315210110,2021,Amazing Spider-Man,4.99,Marvel,60568.0,302234.32,302.23K
315210111,2021,Wolverine,3.99,Marvel,60519.0,241470.81000000003,241.47K
315210112,2021,Wolverine,3.99,Marvel,60429.0,241111.71000000002,241.11K
315210113,2021,Daredevil,3.99,Marvel,60425.0,241095.75,241.10K
315210114,2021,Heroes Reborn,4.99,Marvel,60123.0,300013.77,300.01K
315210115,2021,Amazing Spider-Man,3.99,Marvel,60098.0,239791.02000000002,239.79K
315210116,2021,X-Men Trial of Magneto,3.99,Marvel,60017.0,239467.83000000002,239.47K
315210117,2021,Immortal Hulk,3.99,Marvel,59778.0,238514.22,238.51K
315210118,2021,The Marvels,4.99,Marvel,59319.0,296001.81,296.00K
315210119,2021,Alien,3.99,Marvel,59156.0,236032.44,236.03K
315210120,2021,Star Wars Darth Vader,3.99,Marvel,58570.0,233694.30000000002,233.69K
315210121,2021,Extreme Carnage Toxin,3.99,Marvel,58364.0,232872.36000000002,232.87K
315210122,2021,Venom,5.99,Marvel PRH,58284.0,349121.16000000003,349.12K
315210123,2021,Star Wars Darth Vader,3.99,Marvel,58032.0,231547.68000000002,231.55K
315210124,2021,Immortal Hulk,3.99,Marvel,57897.0,231009.03,231.01K
315210125,2021,Heroes Reborn,4.99,Marvel,57734.0,288092.66000000003,288.09K
315210126,2021,Star Wars Darth Vader,3.99,Marvel,57678.0,230135.22,230.14K
315210127,2021,Immortal Hulk,3.99,Marvel,57650.0,230023.5,230.02K
315210128,2021,X-Corp,4.99,Marvel,57472.0,286785.28,286.79K
315210129,2021,Star Wars Darth Vader,3.99,Marvel,57337.0,228774.63,228.77K
315210130,2021,Sinister War,4.99,Marvel,57196.0,285408.04000000004,285.41K
315210131,2021,Deadpool Black White Blood,4.99,Marvel,57045.0,284654.55,284.65K
315210132,2021,Amazing Spider-Man,3.99,Marvel,56911.0,227074.89,227.07K
315210133,2021,Heroes Reborn,4.99,Marvel,56812.0,283491.88,283.49K
315210134,2021,King In Black Gwenom Vs. Carnage,3.99,Marvel,56781.0,226556.19,226.56K
315210135,2021,Women of Marvel,5.99,Marvel,56582.0,338926.18,338.93K
315210136,2021,Thor,3.99,Marvel,56570.0,225714.30000000002,225.71K
315210137,2021,Immortal Hulk,3.99,Marvel,56404.0,225051.96000000002,225.05K
315210138,2021,Wolverine,3.99,Marvel,56357.0,224864.43000000002,224.86K
315210139,2021,Star Wars,3.99,Marvel,55877.0,222949.23,222.95K
315210140,2021,Sinister War,4.99,Marvel,55857.0,278726.43,278.73K
315210141,2021,Alien,3.99,Marvel,55593.0,221816.07,221.82K
315210142,2021,Extreme Carnage Agony,3.99,Marvel,55419.0,221121.81,221.12K
315210143,2021,Eternals Thanos Rises,3.99,Marvel,55219.0,220323.81,220.32K
315210144,2021,Immortal Hulk,3.99,Marvel,55159.0,220084.41,220.08K
315210145,2021,Non-Stop Spider-Man,3.99,Marvel,55153.0,220060.47,220.06K
315210146,2021,Immortal Hulk,3.99,Marvel,55021.0,219533.79,219.53K
315210147,2021,Wolverine,3.99,Marvel,54474.0,217351.26,217.35K
315210148,2021,Amazing Spider-Man,3.99,Marvel,54372.0,216944.28,216.94K
315210149,2021,Miles Morales Spider-Man,3.99,Marvel,54369.0,216932.31,216.93K
315210150,2021,Star Wars,3.99,Marvel,54078.0,215771.22,215.77K
315210151,2021,Silk,3.99,Marvel,53902.0,215068.98,215.07K
315210152,2021,Amazing Spider-Man,3.99,Marvel,53843.0,214833.57,214.83K
315210153,2021,Immortal Hulk,3.99,Marvel,53796.0,214646.04,214.65K
315210154,2021,X-Force,3.99,Marvel,53725.0,214362.75,214.36K
315210155,2021,Avengers Curse Man-Thing,4.99,Marvel,53699.0,267958.01,267.96K
315210156,2021,Extreme Carnage Phage,3.99,Marvel,53373.0,212958.27000000002,212.96K
315210157,2021,Extreme Carnage Scream,3.99,Marvel,53310.0,212706.90000000002,212.71K
315210158,2021,Star Wars,3.99,Marvel,53254.0,212483.46000000002,212.48K
315210159,2021,Heroes Reborn,4.99,Marvel,53096.0,264949.04000000004,264.95K
315210160,2021,Star Wars,3.99,Marvel,52972.0,211358.28,211.36K
315210161,2021,Heroes Reborn,4.99,Marvel,52784.0,263392.16000000003,263.39K
315210162,2021,Avengers,3.99,Marvel,52683.0,210205.17,210.21K
315210163,2021,Heroes Return,5.99,Marvel,52614.0,315157.86,315.16K
315210164,2021,Carnage Black White and Blood,4.99,Marvel,52520.0,262074.80000000002,262.07K
315210165,2021,Star Wars Darth Vader,3.99,Marvel,52473.0,209367.27000000002,209.37K
315210166,2021,Amazing Spider-Man,5.99,Marvel PRH,52421.0,314001.79000000004,314.00K
315210167,2021,Black Knight Curse Ebony Blade,3.99,Marvel,52374.0,208972.26,208.97K
315210168,2021,Miles Morales Spider-Man,3.99,Marvel,52288.0,208629.12000000002,208.63K
315210169,2021,Marvels Voices Legacy,4.99,Marvel,51825.0,258606.75,258.61K
315210170,2021,Heroes Reborn,4.99,Marvel,51656.0,257763.44,257.76K
315210171,2021,Maestro War and Pax,4.99,Marvel,51618.0,257573.82,257.57K
315210172,2021,Extreme Carnage Riot,3.99,Marvel,51413.0,205137.87000000002,205.14K
315210173,2021,Star Wars Darth Vader,3.99,Marvel,51051.0,203693.49000000002,203.69K
315210174,2021,Daredevil,3.99,Marvel,50922.0,203178.78,203.18K
315210175,2021,Fantastic Four,9.99,Marvel,50888.0,508371.12,508.37K
315210176,2021,Miles Morales Spider-Man,3.99,Marvel,50880.0,203011.2,203.01K
315210177,2021,Alien,3.99,Marvel,50828.0,202803.72,202.80K
315210178,2021,New Mutants,3.99,Marvel,50813.0,202743.87000000002,202.74K
315210179,2021,Amazing Spider-Man Annual,4.99,Marvel,50430.0,251645.7,251.65K
315210180,2021,Way of X,3.99,Marvel,50424.0,201191.76,201.19K
315210181,2021,Black Cat,3.99,Marvel,50394.0,201072.06,201.07K
315210182,2021,Deadpool Nerdy 30,5.99,Marvel,50364.0,301680.36,301.68K
315210183,2021,Shang-Chi,3.99,Marvel,50184.0,200234.16,200.23K
315210184,2021,Star Wars Bounty Hunters,3.99,Marvel,50129.0,200014.71000000002,200.01K
315210185,2021,Star Wars Bounty Hunters,3.99,Marvel,50126.0,200002.74000000002,200.00K
315210186,2021,Guardians of the Galaxy,4.99,Marvel,50094.0,249969.06,249.97K
315210187,2021,Star Wars Darth Vader,3.99,Marvel,49940.0,199260.6,199.26K
315210188,2021,Excalibur,3.99,Marvel,49632.0,198031.68000000002,198.03K
315210189,2021,Amazing Fantasy,4.99,Marvel,49542.0,247214.58000000002,247.21K
315210190,2021,King In Black Scream,4.99,Marvel,49389.0,246451.11000000002,246.45K
315210191,2021,Hulk,4.99,Marvel PRH,49248.0,245747.52000000002,245.75K
315210192,2021,Miles Morales Spider-Man,3.99,Marvel,48704.0,194328.96000000002,194.33K
315210193,2021,Star Wars Doctor Aphra,3.99,Marvel,48657.0,194141.43000000002,194.14K
315210194,2021,Star Wars War Bounty Hunters 4-Lom Zuckuss,4.99,Marvel,48545.0,242239.55000000002,242.24K
315210195,2021,Spirits of Vengeance Spirit Rider,4.99,Marvel,48341.0,241221.59,241.22K
315210196,2021,Giant-Size Amazing Spider-Man Chameleon Conspiracy,5.99,Marvel,48052.0,287831.48,287.83K
315210197,2021,Wolverine,3.99,Marvel,47750.0,190522.5,190.52K
315210198,2021,Aliens Aftermath,4.99,Marvel,47737.0,238207.63,238.21K
315210199,2021,Star Wars,3.99,Marvel,47685.0,190263.15000000002,190.26K
315210200,2021,X-Corp,3.99,Marvel,47627.0,190031.73,190.03K
315210201,2021,Darkhawk,4.99,Marvel,47474.0,236895.26,236.90K
315210202,2021,Fantastic Four,3.99,Marvel,47281.0,188651.19,188.65K
315210203,2021,Thor Annual,4.99,Marvel,47230.0,235677.7,235.68K
315210204,2021,Star Wars Darth Vader,3.99,Marvel,47194.0,188304.06,188.30K
315210205,2021,Iron Man Annual,4.99,Marvel,47116.0,235108.84,235.11K
315210206,2021,Hellions,3.99,Marvel,47021.0,187613.79,187.61K
315210207,2021,Daredevil,3.99,Marvel,46671.0,186217.29,186.22K
315210208,2021,Strange Academy,3.99,Marvel,46668.0,186205.32,186.21K
315210209,2021,Alien,3.99,Marvel,46254.0,184553.46000000002,184.55K
315210210,2021,Iron Fist Heart of Dragon,3.99,Marvel,46078.0,183851.22,183.85K
315210211,2021,Star Wars Bounty Hunters,3.99,Marvel,46024.0,183635.76,183.64K
315210212,2021,Avengers,3.99,Marvel,46008.0,183571.92,183.57K
315210213,2021,Strange Academy,3.99,Marvel,45998.0,183532.02000000002,183.53K
315210214,2021,Giant-Size Amazing Spider-Man Kings Ransom,5.99,Marvel,45817.0,274443.83,274.44K
315210215,2021,Immortal Hulk Time of Monsters,4.99,Marvel,45410.0,226595.90000000002,226.60K
315210216,2021,Heroes Reborn Night-Gwen,4.99,Marvel,45259.0,225842.41,225.84K
315210217,2021,Miles Morales Spider-Man,3.99,Marvel,45253.0,180559.47,180.56K
315210218,2021,Star Wars Bounty Hunters,3.99,Marvel,45154.0,180164.46000000002,180.16K
315210219,2021,X-Men Legends,3.99,Marvel,45109.0,179984.91,179.98K
315210220,2021,Eternals,3.99,Marvel,44915.0,179210.85,179.21K
315210221,2021,Sword,3.99,Marvel,44877.0,179059.23,179.06K
315210222,2021,United States Captain America,4.99,Marvel,44859.0,223846.41,223.85K
315210223,2021,Avengers,3.99,Marvel,44852.0,178959.48,178.96K
315210224,2021,Gamma Flight,3.99,Marvel,44841.0,178915.59,178.92K
315210225,2021,Daredevil,3.99,Marvel,44677.0,178261.23,178.26K
315210226,2021,Carnage Black White and Blood,4.99,Marvel,44585.0,222479.15000000002,222.48K
315210227,2021,Strange Academy,3.99,Marvel,44550.0,177754.5,177.75K
315210228,2021,Daredevil,3.99,Marvel,44454.0,177371.46000000002,177.37K
315210229,2021,Black Cat Annual,4.99,Marvel,44311.0,221111.89,221.11K
315210230,2021,Avengers,3.99,Marvel,44260.0,176597.40000000002,176.60K
315210231,2021,Star Wars,3.99,Marvel,43957.0,175388.43000000002,175.39K
315210232,2021,Avengers,3.99,Marvel,43659.0,174199.41,174.20K
315210233,2021,Daredevil,3.99,Marvel,43373.0,173058.27000000002,173.06K
315210234,2021,Star Wars Doctor Aphra,3.99,Marvel,43151.0,172172.49000000002,172.17K
315210235,2021,Daredevil,3.99,Marvel,43128.0,172080.72,172.08K
315210236,2021,X-Force,3.99,Marvel,42769.0,170648.31,170.65K
315210237,2021,X-Men Legends,3.99,Marvel,41934.0,167316.66,167.32K
315210238,2021,Fantastic Four,3.99,Marvel,41902.0,167188.98,167.19K
315210239,2021,Marvels Voices Identity,5.99,Marvel,41901.0,250986.99000000002,250.99K
315210240,2021,Spider-Man Spiders Shadow,3.99,Marvel,41803.0,166793.97,166.79K
315210241,2021,Black Cat,3.99,Marvel,41626.0,166087.74000000002,166.09K
315210242,2021,Black Cat,3.99,Marvel,41258.0,164619.42,164.62K
315210243,2021,Children of Atom,3.99,Marvel,41207.0,164415.93000000002,164.42K
315210244,2021,Wolverine Black White Blood,4.99,Marvel,40949.0,204335.51,204.34K
315210245,2021,Daredevil,3.99,Marvel,40863.0,163043.37,163.04K
315210246,2021,Star Wars Bounty Hunters,3.99,Marvel,40581.0,161918.19,161.92K
315210247,2021,Amazing Fantasy,4.99,Marvel,40580.0,202494.2,202.49K
315210248,2021,Star Wars Doctor Aphra,3.99,Marvel,40503.0,161606.97,161.61K
315210249,2021,Guardians of the Galaxy,3.99,Marvel,40178.0,160310.22,160.31K
315210250,2021,Symbiote Spider-Man Crossroads,4.99,Marvel,40063.0,199914.37,199.91K
315210251,2021,X-Force,3.99,Marvel,40037.0,159747.63,159.75K
315210252,2021,Way of X,3.99,Marvel,39784.0,158738.16,158.74K
315210253,2021,X-Men Legends,3.99,Marvel,39614.0,158059.86000000002,158.06K
315210254,2021,Immortal Hulk,9.99,Marvel PRH,39381.0,393416.19,393.42K
315210255,2021,King In Black Ghost Rider,4.99,Marvel,39342.0,196316.58000000002,196.32K
315210256,2021,Captain America Annual,4.99,Marvel,39253.0,195872.47,195.87K
315210257,2021,Darkhold Alpha,4.99,Marvel,39195.0,195583.05000000002,195.58K
315210258,2021,Marauders,3.99,Marvel,39026.0,155713.74000000002,155.71K
315210259,2021,Spider-Man Life Story Annual,4.99,Marvel,38950.0,194360.5,194.36K
315210260,2021,Wolverine Black White Blood,4.99,Marvel,38888.0,194051.12,194.05K
315210261,2021,X-Men Onslaught Revelation,4.99,Marvel,38859.0,193906.41,193.91K
315210262,2021,Non-Stop Spider-Man,3.99,Marvel,38810.0,154851.9,154.85K
315210263,2021,Mighty Valkyries,4.99,Marvel,38738.0,193302.62,193.30K
315210264,2021,Star Wars Doctor Aphra,3.99,Marvel,38714.0,154468.86000000002,154.47K
315210265,2021,Silk,3.99,Marvel,38616.0,154077.84,154.08K
315210266,2021,Immortal Hulk Flatline,4.99,Marvel,38445.0,191840.55000000002,191.84K
315210267,2021,Ka-Zar Lord Savage Land,3.99,Marvel,38310.0,152856.9,152.86K
315210268,2021,Iron Man,3.99,Marvel,38039.0,151775.61000000002,151.78K
315210269,2021,Fantastic Four,3.99,Marvel,38035.0,151759.65,151.76K
315210270,2021,Spider-Man Spiders Shadow,3.99,Marvel,37903.0,151232.97,151.23K
315210271,2021,Strange Academy,3.99,Marvel,37858.0,151053.42,151.05K
315210272,2021,Beta Ray Bill,3.99,Marvel,37604.0,150039.96000000002,150.04K
315210273,2021,Iron Man,3.99,Marvel,37570.0,149904.30000000002,149.90K
315210274,2021,Avengers Annual,4.99,Marvel,37459.0,186920.41,186.92K
315210275,2021,Fantastic Four,3.99,Marvel,37436.0,149369.64,149.37K
315210276,2021,Fantastic Four Life Story,4.99,Marvel,37317.0,186211.83000000002,186.21K
315210277,2021,Nita Hawes Nightmare Blog,3.99,Image,37259.0,148663.41,148.66K
315210278,2021,Iron Man,3.99,Marvel,37135.0,148168.65,148.17K
315210279,2021,Marauders,3.99,Marvel,37032.0,147757.68000000002,147.76K
315210280,2021,Strange Academy,3.99,Marvel,37023.0,147721.77000000002,147.72K
315210281,2021,Symbiote Spider-Man King In Black,3.99,Marvel,36887.0,147179.13,147.18K
315210282,2021,Fantastic Four,3.99,Marvel,36706.0,146456.94,146.46K
315210283,2021,Hellions,3.99,Marvel,36632.0,146161.68000000002,146.16K
315210284,2021,Guardians of the Galaxy,3.99,Marvel,36546.0,145818.54,145.82K
315210285,2021,Captain America,3.99,Marvel,36505.0,145654.95,145.65K
315210286,2021,King In Black Black Knight,4.99,Marvel,36484.0,182055.16,182.06K
315210287,2021,United States Captain America,4.99,Marvel,36443.0,181850.57,181.85K
315210288,2021,Way of X,3.99,Marvel,36336.0,144980.64,144.98K
315210289,2021,Black Cat,3.99,Marvel,36312.0,144884.88,144.88K
315210290,2021,Shang-Chi,3.99,Marvel,36182.0,144366.18000000002,144.37K
315210291,2021,Defenders,3.99,Marvel,36120.0,144118.80000000002,144.12K
315210292,2021,King In Black Captain America,4.99,Marvel,36119.0,180233.81,180.23K
315210293,2021,Black Widow,3.99,Marvel,35967.0,143508.33000000002,143.51K
315210294,2021,Star Wars Doctor Aphra,3.99,Marvel,35945.0,143420.55000000002,143.42K
315210295,2021,Fantastic Four,3.99,Marvel,35937.0,143388.63,143.39K
315210296,2021,Eternals,3.99,Marvel,35874.0,143137.26,143.14K
315210297,2021,X-Force,3.99,Marvel,35701.0,142446.99000000002,142.45K
315210298,2021,Non-Stop Spider-Man,3.99,Marvel,35651.0,142247.49000000002,142.25K
315210299,2021,Star Wars Bounty Hunters Alpha Director Cut,5.99,Marvel,35637.0,213465.63,213.47K
315210300,2021,Daredevil,3.99,Marvel,35502.0,141652.98,141.65K
315210301,2021,Black Panther,4.99,Marvel PRH,35459.0,176940.41,176.94K
315210302,2021,Miles Morales Spider-Man Annual,4.99,Marvel,35253.0,175912.47,175.91K
315210303,2021,King In Black Planet of Symbiotes,3.99,Marvel,35186.0,140392.14,140.39K
315210304,2021,Conan The Barbarian,4.99,Marvel,35106.0,175178.94,175.18K
315210305,2021,Spider-Man Spiders Shadow,3.99,Marvel,35010.0,139689.9,139.69K
315210306,2021,X-Force,3.99,Marvel,34975.0,139550.25,139.55K
315210307,2021,Taskmaster,3.99,Marvel,34837.0,138999.63,139.00K
315210308,2021,Captain Marvel,4.99,Marvel,34763.0,173467.37,173.47K
315210309,2021,X-Force,3.99,Marvel,34740.0,138612.6,138.61K
315210310,2021,Hellions,3.99,Marvel,34739.0,138608.61000000002,138.61K
315210311,2021,Strange Academy,3.99,Marvel,34325.0,136956.75,136.96K
315210312,2021,Silk,3.99,Marvel,34289.0,136813.11000000002,136.81K
315210313,2021,Star Wars Doctor Aphra,3.99,Marvel,34252.0,136665.48,136.67K
315210314,2021,X-Force,3.99,Marvel,34167.0,136326.33000000002,136.33K
315210315,2021,Shang-Chi,3.99,Marvel,34163.0,136310.37,136.31K
315210316,2021,Kang The Conqueror,3.99,Marvel,34149.0,136254.51,136.25K
315210317,2021,Star Wars Bounty Hunters,3.99,Marvel,33993.0,135632.07,135.63K
315210318,2021,Excalibur,3.99,Marvel,33790.0,134822.1,134.82K
315210319,2021,Savage Avengers,3.99,Marvel,33774.0,134758.26,134.76K
315210320,2021,X-Men Legends,3.99,Marvel,33733.0,134594.67,134.59K
315210321,2021,United States Captain America,4.99,Marvel,33342.0,166376.58000000002,166.38K
315210322,2021,America Chavez Made In Usa,3.99,Marvel,33308.0,132898.92,132.90K
315210323,2021,Sword,3.99,Marvel,33227.0,132575.73,132.58K
315210324,2021,X-Force,3.99,Marvel,33180.0,132388.2,132.39K
315210325,2021,Marvel,4.99,Marvel,33172.0,165528.28,165.53K
315210326,2021,Way of X,3.99,Marvel,33163.0,132320.37,132.32K
315210327,2021,Guardians of the Galaxy,3.99,Marvel,33040.0,131829.6,131.83K
315210328,2021,Eternals,3.99,Marvel,33002.0,131677.98,131.68K
315210329,2021,The Marvels,3.99,Marvel,32993.0,131642.07,131.64K
315210330,2021,Miles Morales Spider-Man,3.99,Marvel,32951.0,131474.49000000002,131.47K
315210331,2021,Deadpool Black White Blood,4.99,Marvel,32867.0,164006.33000000002,164.01K
315210332,2021,Spider-Woman,3.99,Marvel,32838.0,131023.62000000001,131.02K
315210333,2021,Fantastic Four,3.99,Marvel,32825.0,130971.75,130.97K
315210334,2021,Star Wars Bounty Hunters,3.99,Marvel,32823.0,130963.77,130.96K
315210335,2021,King In Black Return of Valkyries,3.99,Marvel,32767.0,130740.33,130.74K
315210336,2021,X-Factor,3.99,Marvel,32464.0,129531.36,129.53K
