Comic_ID,Publish Date,Comic-book Title,Price,Publisher,Est. units,Unformatted Total,Total
31519054,2019,Amazing Spider-Man,3.99,Marvel,82311.0,328420.89,328.42K
31519055,2019,Amazing Spider-Man,4.99,Marvel,82251.0,410432.49,410.43K
31519056,2019,Web of Venom Cult of Carnage,4.99,Marvel,81273.0,405552.27,405.55K
31519057,2019,War of Realms,4.99,Marvel,81221.0,405292.79000000004,405.29K
31519058,2019,Friendly Neighborhood Spider-Man,4.99,Marvel,81031.0,404344.69,404.34K
31519059,2019,Amazing Spider-Man,3.99,Marvel,80447.0,320983.53,320.98K
31519060,2019,Immortal Hulk,3.99,Marvel,79581.0,317528.19,317.53K
31519061,2019,Amazing Spider-Man,3.99,Marvel,77593.0,309596.07,309.60K
31519062,2019,Amazing Spider-Man,3.99,Marvel,77244.0,308203.56,308.20K
31519063,2019,Amazing Spider-Man,3.99,Marvel,77124.0,307724.76,307.72K
31519064,2019,Aero,3.99,Marvel,77007.0,307257.93,307.26K
31519065,2019,Amazing Spider-Man,3.99,Marvel,76842.0,306599.58,306.60K
31519066,2019,Amazing Spider-Man,3.99,Marvel,76773.0,306324.27,306.32K
31519067,2019,War of Realms,4.99,Marvel,75576.0,377124.24,377.12K
31519068,2019,Amazing Spider-Man,3.99,Marvel,75561.0,301488.39,301.49K
31519069,2019,Strikeforce,3.99,Marvel,75134.0,299784.66000000003,299.78K
31519070,2019,Venom,3.99,Marvel,74071.0,295543.29000000004,295.54K
31519071,2019,Spider-Man City At War,3.99,Marvel,73804.0,294477.96,294.48K
31519072,2019,Amazing Fantasy,3.99,Marvel,72251.0,288281.49,288.28K
31519073,2019,Absolute Carnage Vs. Deadpool,3.99,Marvel,71878.0,286793.22000000003,286.79K
31519074,2019,Venom,3.99,Marvel,71825.0,286581.75,286.58K
31519075,2019,Amazing Spider-Man,3.99,Marvel,71716.0,286146.84,286.15K
31519076,2019,Amazing Spider-Man,3.99,Marvel,71673.0,285975.27,285.98K
31519077,2019,Marvel Zombies Resurrection,4.99,Marvel,71595.0,357259.05,357.26K
31519078,2019,Symbiote Spider-Man Alien Reality,4.99,Marvel,71341.0,355991.59,355.99K
31519079,2019,Venom,3.99,Marvel,71326.0,284590.74,284.59K
31519080,2019,Uncanny X-Men,3.99,Marvel,71234.0,284223.66000000003,284.22K
31519081,2019,War of Realms,5.99,Marvel,71228.0,426655.72000000003,426.66K
31519082,2019,Incredible Hulk,3.99,Marvel,70443.0,281067.57,281.07K
31519083,2019,Uncanny X-Men,7.99,Marvel,69908.0,558564.92,558.56K
31519084,2019,Venom,3.99,Marvel,69390.0,276866.10000000003,276.87K
31519085,2019,Incoming,9.99,Marvel,69025.0,689559.75,689.56K
31519086,2019,Spider-Verse,3.99,Marvel,68728.0,274224.72000000003,274.22K
31519087,2019,Venom,3.99,Marvel,68682.0,274041.18,274.04K
31519088,2019,Fantastic Four,3.99,Marvel,68627.0,273821.73000000004,273.82K
31519089,2019,Savage Avengers,3.99,Marvel,68595.0,273694.05,273.69K
31519090,2019,Amazing Spider-Man,3.99,Marvel,68421.0,272999.79000000004,273.00K
31519091,2019,War of Realms,4.99,Marvel,68400.0,341316.0,341.32K
31519092,2019,Amazing Spider-Man,3.99,Marvel,68252.0,272325.48000000004,272.33K
31519093,2019,Daredevil,4.99,Marvel,67936.0,339000.64,339.00K
31519094,2019,Amazing Spider-Man,4.99,Marvel,67835.0,338496.65,338.50K
31519095,2019,Absolute Carnage Scream,3.99,Marvel,67374.0,268822.26,268.82K
31519096,2019,Amazing Spider-Man,3.99,Marvel,67111.0,267772.89,267.77K
31519097,2019,Amazing Spider-Man,3.99,Marvel,66797.0,266520.03,266.52K
31519098,2019,Venom,3.99,Marvel,66207.0,264165.93,264.17K
31519099,2019,Invisible Woman,3.99,Marvel,65591.0,261708.09000000003,261.71K
315190100,2019,Amazing Spider-Man,3.99,Marvel,65231.0,260271.69,260.27K
315190101,2019,Amazing Spider-Man,3.99,Marvel,64995.0,259330.05000000002,259.33K
315190102,2019,Scream Curse of Carnage,4.99,Marvel,64607.0,322388.93,322.39K
315190103,2019,Amazing Spider-Man,3.99,Marvel,63742.0,254330.58000000002,254.33K
315190104,2019,King Thor,3.99,Marvel,63187.0,252116.13,252.12K
315190105,2019,Spider-Man,3.99,Marvel,62791.0,250536.09000000003,250.54K
315190106,2019,Immortal Hulk,3.99,Marvel,62702.0,250180.98,250.18K
315190107,2019,Absolute Carnage Immortal Hulk,4.99,Marvel,62564.0,312194.36,312.19K
315190108,2019,New Mutants,3.99,Marvel,62432.0,249103.68000000002,249.10K
315190109,2019,Venom,3.99,Marvel,62304.0,248592.96000000002,248.59K
315190110,2019,Amazing Spider-Man,3.99,Marvel,61439.0,245141.61000000002,245.14K
315190111,2019,Spider-Man Life Story,4.99,Marvel,61281.0,305792.19,305.79K
315190112,2019,Major X,4.99,Marvel,61083.0,304804.17000000004,304.80K
315190113,2019,Doctor Doom,4.99,Marvel,60955.0,304165.45,304.17K
315190114,2019,Captain Marvel,3.99,Marvel,60898.0,242983.02000000002,242.98K
315190115,2019,Immortal Hulk,3.99,Marvel,60851.0,242795.49000000002,242.80K
315190116,2019,Immortal Hulk,3.99,Marvel,60181.0,240122.19,240.12K
315190117,2019,Return of Wolverine,4.99,Marvel,59759.0,298197.41000000003,298.20K
315190118,2019,Venom,3.99,Marvel,59596.0,237788.04,237.79K
315190119,2019,Cosmic Ghost Rider Destroys Marvel History,3.99,Marvel,59166.0,236072.34000000003,236.07K
315190120,2019,Return of Wolverine,3.99,Marvel,58753.0,234424.47,234.42K
315190121,2019,Fantastic Four,3.99,Marvel,58705.0,234232.95,234.23K
315190122,2019,Immortal Hulk,3.99,Marvel,58705.0,234232.95,234.23K
315190123,2019,Savage Avengers,3.99,Marvel,58586.0,233758.14,233.76K
315190124,2019,Journey Star Wars Rise Skywalker Allegiance,4.99,Marvel,57939.0,289115.61,289.12K
315190125,2019,Absolute Carnage Miles Morales,3.99,Marvel,57465.0,229285.35,229.29K
315190126,2019,Avengers No Road Home,4.99,Marvel,57146.0,285158.54000000004,285.16K
315190127,2019,Wolverine Infinity Watch,3.99,Marvel,56972.0,227318.28,227.32K
315190128,2019,Captain Marvel,3.99,Marvel,56940.0,227190.6,227.19K
315190129,2019,Venom,3.99,Marvel,56592.0,225802.08000000002,225.80K
315190130,2019,Fantastic Four,3.99,Marvel,56341.0,224800.59000000003,224.80K
315190131,2019,Amazing Spider-Man,3.99,Marvel,56293.0,224609.07,224.61K
315190132,2019,Venom,3.99,Marvel,56242.0,224405.58000000002,224.41K
315190133,2019,Red Goblin Red Death,4.99,Marvel,56165.0,280263.35000000003,280.26K
315190134,2019,Savage Avengers,3.99,Marvel,56033.0,223571.67,223.57K
315190135,2019,Immortal Hulk,3.99,Marvel,55989.0,223396.11000000002,223.40K
315190136,2019,Excalibur,3.99,Marvel,55940.0,223200.6,223.20K
315190137,2019,Amazing Spider-Man,3.99,Marvel,55914.0,223096.86000000002,223.10K
315190138,2019,Avengers,3.99,Marvel,55666.0,222107.34000000003,222.11K
315190139,2019,Symbiote Spider-Man,3.99,Marvel,55091.0,219813.09000000003,219.81K
315190140,2019,Spider-Man,3.99,Marvel,54722.0,218340.78,218.34K
315190141,2019,Spider-Man Annual,4.99,Marvel,54454.0,271725.46,271.73K
315190142,2019,Fantastic Four,3.99,Marvel,54382.0,216984.18000000002,216.98K
315190143,2019,Silver Surfer Black,3.99,Marvel,53731.0,214386.69,214.39K
315190144,2019,Immortal Hulk,3.99,Marvel,53674.0,214159.26,214.16K
315190145,2019,Amazing Spider-Man,3.99,Marvel,53673.0,214155.27000000002,214.16K
315190146,2019,Dr Strange,3.99,Marvel,53664.0,214119.36000000002,214.12K
315190147,2019,Daredevil,3.99,Marvel,53479.0,213381.21000000002,213.38K
315190148,2019,Loki,3.99,Marvel,52989.0,211426.11000000002,211.43K
315190149,2019,Amazing Spider-Man,3.99,Marvel,52937.0,211218.63,211.22K
315190150,2019,Avengers,3.99,Marvel,52887.0,211019.13,211.02K
315190151,2019,Uncanny X-Men,4.99,Marvel,52777.0,263357.23000000004,263.36K
315190152,2019,Fantastic Four,3.99,Marvel,52400.0,209076.0,209.08K
315190153,2019,Silver Surfer Black,3.99,Marvel,52062.0,207727.38,207.73K
315190154,2019,Uncanny X-Men,3.99,Marvel,51983.0,207412.17,207.41K
315190155,2019,Uncanny X-Men,4.99,Marvel,51877.0,258866.23,258.87K
315190156,2019,Star Wars Vader Dark Visions,4.99,Marvel,51703.0,257997.97,258.00K
315190157,2019,X-Force,3.99,Marvel,51610.0,205923.90000000002,205.92K
315190158,2019,Uncanny X-Men,3.99,Marvel,51520.0,205564.80000000002,205.56K
315190159,2019,Ghost-Spider,3.99,Marvel,51395.0,205066.05000000002,205.07K
315190160,2019,Fantastic Four,3.99,Marvel,51375.0,204986.25,204.99K
315190161,2019,Marvel Comics,4.99,Marvel,51270.0,255837.30000000002,255.84K
315190162,2019,Marauders,3.99,Marvel,51264.0,204543.36000000002,204.54K
315190163,2019,Immortal Hulk,3.99,Marvel,51242.0,204455.58000000002,204.46K
315190164,2019,Fantastic Four,3.99,Marvel,51220.0,204367.80000000002,204.37K
315190165,2019,Avengers,3.99,Marvel,51142.0,204056.58000000002,204.06K
315190166,2019,Avengers,3.99,Marvel,51055.0,203709.45,203.71K
315190167,2019,Uncanny X-Men,3.99,Marvel,50916.0,203154.84,203.15K
315190168,2019,Silver Surfer Black,3.99,Marvel,50909.0,203126.91,203.13K
315190169,2019,Savage Sword of Conan,4.99,Marvel,50865.0,253816.35,253.82K
315190170,2019,Morbius,3.99,Marvel,50711.0,202336.89,202.34K
315190171,2019,Avengers,3.99,Marvel,50693.0,202265.07,202.27K
315190172,2019,Revenge of Cosmic Ghost Rider,4.99,Marvel,50639.0,252688.61000000002,252.69K
315190173,2019,Immortal Hulk,3.99,Marvel,50567.0,201762.33000000002,201.76K
315190174,2019,Avengers,3.99,Marvel,50405.0,201115.95,201.12K
315190175,2019,Savage Avengers,3.99,Marvel,50212.0,200345.88,200.35K
315190176,2019,Guardians of the Galaxy,3.99,Marvel,50195.0,200278.05000000002,200.28K
315190177,2019,Avengers,3.99,Marvel,50130.0,200018.7,200.02K
315190178,2019,Uncanny X-Men,3.99,Marvel,50125.0,199998.75,200.00K
315190179,2019,Star Wars Age of Rebellion Darth Vader,3.99,Marvel,50008.0,199531.92,199.53K
315190180,2019,New Mutants,3.99,Marvel,49991.0,199464.09,199.46K
315190181,2019,Immortal Hulk,3.99,Marvel,49851.0,198905.49000000002,198.91K
315190182,2019,History of Marvel Universe,4.99,Marvel,49676.0,247883.24000000002,247.88K
315190183,2019,Incredible Hulk Last Call,4.99,Marvel,49485.0,246930.15000000002,246.93K
315190184,2019,Absolute Carnage Scream,3.99,Marvel,49462.0,197353.38,197.35K
315190185,2019,Valkyrie Jane Foster,3.99,Marvel,49399.0,197102.01,197.10K
315190186,2019,Marauders,3.99,Marvel,49309.0,196742.91,196.74K
315190187,2019,Uncanny X-Men,3.99,Marvel,49230.0,196427.7,196.43K
315190188,2019,Fantastic Four,4.99,Marvel,49115.0,245083.85,245.08K
315190189,2019,Avengers,3.99,Marvel,49096.0,195893.04,195.89K
315190190,2019,Black Cat,3.99,Marvel,49085.0,195849.15000000002,195.85K
315190191,2019,Uncanny X-Men,3.99,Marvel,49003.0,195521.97,195.52K
315190192,2019,Avengers,3.99,Marvel,48895.0,195091.05000000002,195.09K
315190193,2019,Avengers,3.99,Marvel,48795.0,194692.05000000002,194.69K
315190194,2019,Avengers,3.99,Marvel,48747.0,194500.53,194.50K
315190195,2019,Immortal Hulk,3.99,Marvel,48437.0,193263.63,193.26K
315190196,2019,Immortal Hulk,3.99,Marvel,48419.0,193191.81,193.19K
315190197,2019,Tony Stark Iron Man,3.99,Marvel,48350.0,192916.5,192.92K
315190198,2019,Spider-Man Velocity,3.99,Marvel,48258.0,192549.42,192.55K
315190199,2019,Thor,3.99,Marvel,48130.0,192038.7,192.04K
315190200,2019,Avengers,3.99,Marvel,47935.0,191260.65000000002,191.26K
315190201,2019,Conan Serpent War,4.99,Marvel,47804.0,238541.96000000002,238.54K
315190202,2019,Fantastic Four,3.99,Marvel,47745.0,190502.55000000002,190.50K
315190203,2019,Uncanny X-Men,3.99,Marvel,47669.0,190199.31,190.20K
315190204,2019,Avengers,3.99,Marvel,47608.0,189955.92,189.96K
315190205,2019,New Mutants,3.99,Marvel,47489.0,189481.11000000002,189.48K
315190206,2019,Excalibur,3.99,Marvel,47253.0,188539.47,188.54K
315190207,2019,Gwenpool Strikes Back,3.99,Marvel,47187.0,188276.13,188.28K
315190208,2019,X-Force,3.99,Marvel,47178.0,188240.22,188.24K
315190209,2019,Web of Venom Funeral Pyre,4.99,Marvel,47133.0,235193.67,235.19K
315190210,2019,Avengers,3.99,Marvel,47090.0,187889.1,187.89K
315190211,2019,Guardians of the Galaxy,3.99,Marvel,47042.0,187697.58000000002,187.70K
315190212,2019,War of Realms Omega,4.99,Marvel,46779.0,233427.21000000002,233.43K
315190213,2019,Absolute Carnage Vs. Deadpool,3.99,Marvel,46771.0,186616.29,186.62K
315190214,2019,Silver Surfer Black,3.99,Marvel,46671.0,186217.29,186.22K
315190215,2019,Uncanny X-Men,3.99,Marvel,46509.0,185570.91,185.57K
315190216,2019,Guardians of the Galaxy,3.99,Marvel,46401.0,185139.99000000002,185.14K
315190217,2019,Guardians of the Galaxy,3.99,Marvel,46272.0,184625.28,184.63K
315190218,2019,Excalibur,3.99,Marvel,46022.0,183627.78,183.63K
315190219,2019,Savage Avengers,3.99,Marvel,45967.0,183408.33000000002,183.41K
315190220,2019,Fantastic Four,3.99,Marvel,45945.0,183320.55000000002,183.32K
315190221,2019,Marauders,3.99,Marvel,45641.0,182107.59,182.11K
315190222,2019,Absolute Carnage Lethal Protectors,3.99,Marvel,45488.0,181497.12,181.50K
315190223,2019,Avengers,3.99,Marvel,45452.0,181353.48,181.35K
315190224,2019,Immortal Hulk,3.99,Marvel,45448.0,181337.52000000002,181.34K
315190225,2019,Thor,3.99,Marvel,45099.0,179945.01,179.95K
315190226,2019,Uncanny X-Men Annual,4.99,Marvel,45056.0,224829.44,224.83K
315190227,2019,Captain America,3.99,Marvel,45010.0,179589.90000000002,179.59K
315190228,2019,Absolute Carnage Symbiote Spider-Man,4.99,Marvel,45003.0,224564.97,224.56K
315190229,2019,Spider-Man Life Story,4.99,Marvel,44910.0,224100.90000000002,224.10K
315190230,2019,X-Force,3.99,Marvel,44872.0,179039.28,179.04K
315190231,2019,Conan The Barbarian,3.99,Marvel,44801.0,178755.99000000002,178.76K
315190232,2019,Guardians of the Galaxy,3.99,Marvel,44768.0,178624.32,178.62K
315190233,2019,Absolute Carnage Vs. Deadpool,3.99,Marvel,44723.0,178444.77000000002,178.44K
315190234,2019,Venom Annual,4.99,Marvel,44461.0,221860.39,221.86K
315190235,2019,History of Marvel Universe,4.99,Marvel,44345.0,221281.55000000002,221.28K
315190236,2019,Captain America,3.99,Marvel,44189.0,176314.11000000002,176.31K
315190237,2019,Star Wars Age of Rebellion Boba Fett,3.99,Marvel,44161.0,176202.39,176.20K
315190238,2019,Fallen Angels,3.99,Marvel,43929.0,175276.71000000002,175.28K
315190239,2019,Uncanny X-Men,3.99,Marvel,43832.0,174889.68000000002,174.89K
315190240,2019,Guardians of the Galaxy,3.99,Marvel,43792.0,174730.08000000002,174.73K
315190241,2019,Marvels Epilogue,4.99,Marvel,43665.0,217888.35,217.89K
315190242,2019,Symbiote Spider-Man,3.99,Marvel,43643.0,174135.57,174.14K
315190243,2019,Spider-Man City At War,3.99,Marvel,43534.0,173700.66,173.70K
315190244,2019,Black Cat,3.99,Marvel,43246.0,172551.54,172.55K
315190245,2019,Age of X-Man Alpha,4.99,Marvel,43243.0,215782.57,215.78K
315190246,2019,Symbiote Spider-Man,3.99,Marvel,43211.0,172411.89,172.41K
315190247,2019,Star Wars,4.99,Marvel,43157.0,215353.43000000002,215.35K
315190248,2019,Star Wars,3.99,Marvel,43149.0,172164.51,172.16K
315190249,2019,Star Wars,3.99,Marvel,43134.0,172104.66,172.10K
315190250,2019,Sword Master,3.99,Marvel,43106.0,171992.94,171.99K
315190251,2019,Star Wars,3.99,Marvel,43063.0,171821.37,171.82K
315190252,2019,Uncanny X-Men,3.99,Marvel,42952.0,171378.48,171.38K
315190253,2019,Thor,3.99,Marvel,42925.0,171270.75,171.27K
315190254,2019,Absolute Carnage Miles Morales,3.99,Marvel,42885.0,171111.15000000002,171.11K
315190255,2019,Thor,3.99,Marvel,42822.0,170859.78,170.86K
315190256,2019,Guardians of the Galaxy,3.99,Marvel,42717.0,170440.83000000002,170.44K
315190257,2019,Marvel Comics Presents,4.99,Marvel,42591.0,212529.09,212.53K
315190258,2019,Star Wars Age of Republic Jango Fett,3.99,Marvel,42589.0,169930.11000000002,169.93K
315190259,2019,Absolute Carnage Symbiote of Vengeance,4.99,Marvel,42574.0,212444.26,212.44K
315190260,2019,True Believers Amazing Spider-Man,1.0,Marvel,42443.0,42443.0,42.44K
315190261,2019,Conan The Barbarian,3.99,Marvel,42420.0,169255.80000000002,169.26K
315190262,2019,Avengers,3.99,Marvel,42239.0,168533.61000000002,168.53K
315190263,2019,Thor,3.99,Marvel,42127.0,168086.73,168.09K
315190264,2019,2099 Alpha,4.99,Marvel,42117.0,210163.83000000002,210.16K
315190265,2019,Star Wars,3.99,Marvel,42084.0,167915.16,167.92K
315190266,2019,Age of X-Man Marvelous X-Men,3.99,Marvel,42051.0,167783.49000000002,167.78K
315190267,2019,Absolute Carnage Separation Anxiety,4.99,Marvel,42016.0,209659.84,209.66K
315190268,2019,Thor,3.99,Marvel,41929.0,167296.71000000002,167.30K
315190269,2019,Star Wars,3.99,Marvel,41847.0,166969.53,166.97K
315190270,2019,Future Foundation,3.99,Marvel,41738.0,166534.62,166.53K
315190271,2019,Conan The Barbarian,3.99,Marvel,41696.0,166367.04,166.37K
315190272,2019,Venom 2099,4.99,Marvel,41503.0,207099.97,207.10K
315190273,2019,Uncanny X-Men,3.99,Marvel,41479.0,165501.21000000002,165.50K
315190274,2019,Star Wars Orig Marvel Yrs,5.99,Marvel,41458.0,248333.42,248.33K
315190275,2019,Wolverine Vs. Blade Special,5.99,Marvel,41452.0,248297.48,248.30K
315190276,2019,Valkyrie Jane Foster,3.99,Marvel,41356.0,165010.44,165.01K
315190277,2019,Spider-Ham,3.99,Marvel,41342.0,164954.58000000002,164.95K
315190278,2019,Avengers No Road Home,4.99,Marvel,41235.0,205762.65000000002,205.76K
315190279,2019,Thor,3.99,Marvel,41147.0,164176.53,164.18K
315190280,2019,Captain Marvel,3.99,Marvel,41105.0,164008.95,164.01K
315190281,2019,Captain Marvel,3.99,Marvel,41030.0,163709.7,163.71K
315190282,2019,Spider-Man Life Story,4.99,Marvel,40784.0,203512.16,203.51K
315190283,2019,Marvel Team-Up,3.99,Marvel,40770.0,162672.30000000002,162.67K
315190284,2019,Star Wars,3.99,Marvel,40733.0,162524.67,162.52K
315190285,2019,Spider-Man Life Story,4.99,Marvel,40732.0,203252.68000000002,203.25K
315190286,2019,Star Wars,3.99,Marvel,40609.0,162029.91,162.03K
315190287,2019,Thanos,3.99,Marvel,40323.0,160888.77000000002,160.89K
315190288,2019,Wolverine Exit Wounds,4.99,Marvel,40279.0,200992.21000000002,200.99K
315190289,2019,Annihilation Scourge Alpha,4.99,Marvel,40163.0,200413.37,200.41K
315190290,2019,King Thor,3.99,Marvel,40149.0,160194.51,160.19K
315190291,2019,Guardians of the Galaxy Annual,4.99,Marvel,39892.0,199061.08000000002,199.06K
315190292,2019,Black Panther and Agents of Wakanda,3.99,Marvel,39866.0,159065.34,159.07K
315190293,2019,Thor,3.99,Marvel,39798.0,158794.02000000002,158.79K
315190294,2019,Valkyrie Jane Foster,3.99,Marvel,39742.0,158570.58000000002,158.57K
315190295,2019,Age of Conan Valeria,3.99,Marvel,39723.0,158494.77000000002,158.49K
315190296,2019,Deadpool,3.99,Marvel,39701.0,158406.99000000002,158.41K
315190297,2019,Captain America,3.99,Marvel,39693.0,158375.07,158.38K
315190298,2019,Star Wars,3.99,Marvel,39680.0,158323.2,158.32K
315190299,2019,King Thor,5.99,Marvel,39566.0,237000.34,237.00K
315190300,2019,Spider-Man Life Story,4.99,Marvel,39480.0,197005.2,197.01K
315190301,2019,Doctor Doom,3.99,Marvel,39411.0,157249.89,157.25K
315190302,2019,Absolute Carnage Miles Morales,3.99,Marvel,39295.0,156787.05000000002,156.79K
315190303,2019,Avengers,3.99,Marvel,39234.0,156543.66,156.54K
315190304,2019,Avengers No Road Home,3.99,Marvel,39234.0,156543.66,156.54K
315190305,2019,Daredevil,3.99,Marvel,39203.0,156419.97,156.42K
315190306,2019,Agents of Atlas,4.99,Marvel,39149.0,195353.51,195.35K
315190307,2019,Miles Morales Spider-Man,3.99,Marvel,39133.0,156140.67,156.14K
315190308,2019,Spider-Man 2099,4.99,Marvel,39098.0,195099.02000000002,195.10K
315190309,2019,Guardians of the Galaxy,3.99,Marvel,39076.0,155913.24000000002,155.91K
315190310,2019,Tony Stark Iron Man,3.99,Marvel,39032.0,155737.68000000002,155.74K
315190311,2019,Spider-Man Life Story,4.99,Marvel,38988.0,194550.12,194.55K
315190312,2019,Star Wars,3.99,Marvel,38981.0,155534.19,155.53K
315190313,2019,Invaders,4.99,Marvel,38977.0,194495.23,194.50K
315190314,2019,Amazing Mary Jane,3.99,Marvel,38956.0,155434.44,155.43K
315190315,2019,Fallen Angels,3.99,Marvel,38883.0,155143.17,155.14K
315190316,2019,Star Wars,3.99,Marvel,38826.0,154915.74000000002,154.92K
315190317,2019,Miles Morales Spider-Man,3.99,Marvel,38811.0,154855.89,154.86K
315190318,2019,Web of Black Widow,3.99,Marvel,38796.0,154796.04,154.80K
315190319,2019,Hulkverines,4.99,Marvel,38719.0,193207.81,193.21K
315190320,2019,Absolute Carnage Avengers,4.99,Marvel,38670.0,192963.30000000002,192.96K
315190321,2019,Miles Morales Spider-Man,4.99,Marvel,38531.0,192269.69,192.27K
315190322,2019,Domino Hotshots,3.99,Marvel,38355.0,153036.45,153.04K
315190323,2019,Star Wars,3.99,Marvel,38265.0,152677.35,152.68K
315190324,2019,Guardians of the Galaxy,4.99,Marvel,38253.0,190882.47,190.88K
315190325,2019,Spider-Man & Venom Double Trouble,3.99,Marvel,38212.0,152465.88,152.47K
315190326,2019,Captain America,3.99,Marvel,38196.0,152402.04,152.40K
315190327,2019,Superior Spider-Man,3.99,Marvel,38106.0,152042.94,152.04K
315190328,2019,Guardians of the Galaxy,3.99,Marvel,37967.0,151488.33000000002,151.49K
315190329,2019,New Mutants,3.99,Marvel,37936.0,151364.64,151.36K
315190330,2019,Captain America,3.99,Marvel,37898.0,151213.02000000002,151.21K
315190331,2019,Star Wars,3.99,Marvel,37717.0,150490.83000000002,150.49K
315190332,2019,Star Wars,3.99,Marvel,37630.0,150143.7,150.14K
315190333,2019,Star Wars Vader Dark Visions,3.99,Marvel,37625.0,150123.75,150.12K
315190334,2019,Star Wars Target Vader,3.99,Marvel,37515.0,149684.85,149.68K
315190335,2019,Captain America,3.99,Marvel,37477.0,149533.23,149.53K
315190336,2019,Avengers No Road Home,3.99,Marvel,37416.0,149289.84,149.29K
315190337,2019,King Thor,3.99,Marvel,37406.0,149249.94,149.25K
