Comic_ID,Publish Date,Comic-book Title,Price,Publisher,Est. units,Total
3151000,2010,Avengers,3.99,Marvel,175100.0,698649.0
3151001,2010,X-Men,3.99,Marvel,144700.0,577353.0
3151002,2010,Siege,3.99,Marvel,137700.0,549423.0
3151003,2010,New Avengers,3.99,Marvel,132500.0,528675.0
3151004,2010,Siege,3.99,Marvel,120200.0,479598.0
3151005,2010,Siege,3.99,Marvel,117900.0,470421.0
3151006,2010,Siege,3.99,Marvel,115300.0,460047.0
3151007,2010,Secret Avengers,3.99,Marvel,115100.0,459249.0
3151008,2010,Wolverine,3.99,Marvel,107700.0,429723.0
3151009,2010,Avengers,3.99,Marvel,103000.0,410970.0
31510010,2010,Uncanny X-Force,3.99,Marvel,100100.0,399399.0
31510011,2010,Avengers,3.99,Marvel,90500.0,361095.0
31510012,2010,Avengers,3.99,Marvel,90100.0,359499.0
31510013,2010,Avengers,3.99,Marvel,90000.0,359100.0
31510014,2010,Captain America Reborn,3.99,Marvel,88900.0,354711.0
31510015,2010,New Avengers,3.99,Marvel,85800.0,342342.0
31510016,2010,Avengers,3.99,Marvel,83500.0,333165.0
31510017,2010,New Avengers Finale,4.99,Marvel,82700.0,412673.0
31510018,2010,New Avengers,3.99,Marvel,82400.0,328776.0
31510019,2010,Uncanny X-Men,2.99,Marvel,82300.0,246077.00000000003
31510020,2010,Uncanny X-Men,2.99,Marvel,82100.0,245479.00000000003
31510021,2010,Secret Avengers,3.99,Marvel,81100.0,323589.0
31510022,2010,New Avengers,3.99,Marvel,80500.0,321195.0
31510023,2010,Amazing Spider-Man,3.99,Marvel,78500.0,313215.0
31510024,2010,Dark Avengers,3.99,Marvel,78300.0,312417.0
31510025,2010,New Avengers,3.99,Marvel,78100.0,311619.0
31510026,2010,X-Men Second Coming,3.99,Marvel,78000.0,311220.0
31510027,2010,Invincible Iron Man,3.99,Marvel,77900.0,310821.0
31510028,2010,New Avengers,3.99,Marvel,77600.0,309624.0
31510029,2010,Amazing Spider-Man,3.99,Marvel,77500.0,309225.0
31510030,2010,New Avengers,3.99,Marvel,77200.0,308028.0
31510031,2010,New Avengers,3.99,Marvel,76900.0,306831.0
31510032,2010,Dark Avengers,3.99,Marvel,76600.0,305634.0
31510033,2010,Secret Avengers,3.99,Marvel,76400.0,304836.0
31510034,2010,Uncanny X-Men,2.99,Marvel,76200.0,227838.00000000003
31510035,2010,Ultimate Comics New Ultimates,3.99,Marvel,75600.0,301644.0
31510036,2010,Secret Avengers,3.99,Marvel,75000.0,299250.0
31510037,2010,Amazing Spider-Man,3.99,Marvel,74200.0,296058.0
31510038,2010,Avengers Prime,3.99,Marvel,74100.0,295659.0
31510039,2010,Avengers,3.99,Marvel,74100.0,295659.0
31510040,2010,X-Men,3.99,Marvel,74000.0,295260.0
31510041,2010,New Avengers,3.99,Marvel,73800.0,294462.0
31510042,2010,Dark Avengers,3.99,Marvel,73400.0,292866.0
31510043,2010,Kick-Ass 2,2.99,Marvel,73300.0,219167.00000000003
31510044,2010,Dark Avengers,3.99,Marvel,71900.0,286881.0
31510045,2010,X-Force,2.99,Marvel,71800.0,214682.00000000003
31510046,2010,X-Men Legacy,2.99,Marvel,70600.0,211094.00000000003
31510047,2010,Secret Avengers,3.99,Marvel,70100.0,279699.0
31510048,2010,Amazing Spider-Man,3.99,Marvel,69800.0,278502.0
31510049,2010,Uncanny X-Men,3.99,Marvel,69500.0,277305.0
31510050,2010,Uncanny X-Men,3.99,Marvel,69300.0,276507.0
31510051,2010,Secret Avengers,3.99,Marvel,69300.0,276507.0
31510052,2010,Ultimate Comics X,3.99,Marvel,69000.0,275310.0
31510053,2010,Amazing Spider-Man,3.99,Marvel,68800.0,274512.0
31510054,2010,X-Men Legacy,2.99,Marvel,68800.0,205712.00000000003
31510055,2010,Thor,2.99,Marvel,68500.0,204815.00000000003
31510056,2010,X-Men,3.99,Marvel,68400.0,272916.0
31510057,2010,Uncanny X-Men,2.99,Marvel,68400.0,204516.00000000003
31510058,2010,New Avengers,3.99,Marvel,67800.0,270522.0
31510059,2010,Amazing Spider-Man,3.99,Marvel,67500.0,269325.0
31510060,2010,Uncanny X-Men,3.99,Marvel,67400.0,268926.0
31510061,2010,Nemesis,2.99,Marvel,67400.0,201526.0
31510062,2010,Avengers,3.99,Marvel,67200.0,268128.0
31510063,2010,New Avengers,3.99,Marvel,67100.0,267729.0
31510064,2010,Uncanny X-Men,2.99,Marvel,66700.0,199433.0
31510065,2010,Ultimate Comics Avengers 2,3.99,Marvel,66700.0,266133.0
31510066,2010,X-Men Second Coming,3.99,Marvel,66700.0,266133.0
31510067,2010,Amazing Spider-Man,2.99,Marvel,66600.0,199134.0
31510068,2010,Thor,2.99,Marvel,66500.0,198835.0
31510069,2010,X-Force,2.99,Marvel,66200.0,197938.0
31510070,2010,X-Men Legacy,2.99,Marvel,66100.0,197639.0
31510071,2010,Wolverine,3.99,Marvel,65200.0,260148.0
31510072,2010,Captain America,3.99,Marvel,65100.0,259749.0
31510073,2010,X-Men,3.99,Marvel,65000.0,259350.0
31510074,2010,Captain America,3.99,Marvel,64500.0,257355.0
31510075,2010,Amazing Spider-Man,3.99,Marvel,64300.0,256557.0
31510076,2010,X-Force,2.99,Marvel,64000.0,191360.0
31510077,2010,Shadowland,3.99,Marvel,63100.0,251769.0
31510078,2010,Thor,2.99,Marvel,62900.0,188071.0
31510079,2010,Amazing Spider-Man,2.99,Marvel,62800.0,187772.0
31510080,2010,Uncanny X-Men,3.99,Marvel,62800.0,250572.0
31510081,2010,Uncanny X-Men,3.99,Marvel,62600.0,249774.0
31510082,2010,Amazing Spider-Man,2.99,Marvel,62100.0,185679.0
31510083,2010,Thor,2.99,Marvel,61800.0,184782.0
31510084,2010,Amazing Spider-Man,2.99,Marvel,61200.0,182988.0
31510085,2010,Amazing Spider-Man,2.99,Marvel,60600.0,181194.0
31510086,2010,Secret Avengers,3.99,Marvel,60400.0,240996.0
31510087,2010,Amazing Spider-Man,2.99,Marvel,60300.0,180297.0
31510088,2010,Captain America,3.99,Marvel,60000.0,239400.0
31510089,2010,Astonishing Spider-Man Wolverine,3.99,Marvel,59700.0,238203.0
31510090,2010,Amazing Spider-Man,3.99,Marvel,59300.0,236607.0
31510091,2010,Amazing Spider-Man,2.99,Marvel,58700.0,175513.0
31510092,2010,Amazing Spider-Man,2.99,Marvel,58600.0,175214.0
31510093,2010,Amazing Spider-Man,3.99,Marvel,58500.0,233415.0
31510094,2010,Amazing Spider-Man,2.99,Marvel,58500.0,174915.0
31510095,2010,Uncanny X-Men,3.99,Marvel,58400.0,233016.0
31510096,2010,Amazing Spider-Man,3.99,Marvel,58300.0,232617.0
31510097,2010,Amazing Spider-Man,3.99,Marvel,58300.0,232617.0
31510098,2010,Ultimate Comics Avengers,3.99,Marvel,58300.0,232617.0
31510099,2010,Amazing Spider-Man,2.99,Marvel,58200.0,174018.0
315100100,2010,Amazing Spider-Man,2.99,Marvel,58200.0,174018.0
315100101,2010,Uncanny X-Force,3.99,Marvel,58200.0,232218.0
315100102,2010,Amazing Spider-Man,2.99,Marvel,58000.0,173420.0
315100103,2010,Astonishing X-Men,2.99,Marvel,58000.0,173420.0
315100104,2010,Captain America,3.99,Marvel,57900.0,231021.0
315100105,2010,Hulk,3.99,Marvel,57700.0,230223.0
315100106,2010,Amazing Spider-Man,2.99,Marvel,57700.0,172523.0
315100107,2010,Captain America,3.99,Marvel,57700.0,230223.0
315100108,2010,Wolverine Best There Is,3.99,Marvel,57300.0,228627.0
315100109,2010,Thor,2.99,Marvel,57100.0,170729.0
315100110,2010,X-Men,3.99,Marvel,57000.0,227430.0
315100111,2010,Amazing Spider-Man,2.99,Marvel,56900.0,170131.0
315100112,2010,Siege Embedded,3.99,Marvel,56600.0,225834.0
315100113,2010,Amazing Spider-Man,2.99,Marvel,56500.0,168935.0
315100114,2010,Thor,3.99,Marvel,56500.0,225435.0
315100115,2010,Astonishing X-Men Xenogenesis,3.99,Marvel,56400.0,225036.0
315100116,2010,Amazing Spider-Man,3.99,Marvel,56000.0,223440.0
315100117,2010,Amazing Spider-Man,3.99,Marvel,56000.0,223440.0
315100118,2010,Amazing Spider-Man,4.99,Marvel,55900.0,278941.0
315100119,2010,Ultimate Comics New Ultimates,3.99,Marvel,55900.0,223041.0
315100120,2010,Uncanny X-Men,3.99,Marvel,55900.0,223041.0
315100121,2010,Avengers Prime,3.99,Marvel,55800.0,222642.0
315100122,2010,Amazing Spider-Man,2.99,Marvel,55600.0,166244.0
315100123,2010,Thor,3.99,Marvel,55600.0,221844.0
315100124,2010,Uncanny X-Force,3.99,Marvel,55500.0,221445.0
315100125,2010,Dark Wolverine,2.99,Marvel,55400.0,165646.0
315100126,2010,Amazing Spider-Man,2.99,Marvel,55100.0,164749.0
315100127,2010,Steve Rogers Super-Soldier,3.99,Marvel,55100.0,219849.0
315100128,2010,Hulk,3.99,Marvel,55100.0,219849.0
315100129,2010,Dark Wolverine,2.99,Marvel,54900.0,164151.0
315100130,2010,Siege Captain America,2.99,Marvel,54900.0,164151.0
315100131,2010,Amazing Spider-Man,2.99,Marvel,54900.0,164151.0
315100132,2010,Amazing Spider-Man,2.99,Marvel,54700.0,163553.0
315100133,2010,New Mutants,2.99,Marvel,54600.0,163254.0
315100134,2010,Invincible Iron Man,2.99,Marvel,54300.0,162357.0
315100135,2010,Ultimate Comics Avengers,3.99,Marvel,54300.0,216657.0
315100136,2010,Nemesis,2.99,Marvel,54200.0,162058.0
315100137,2010,Secret Avengers,3.99,Marvel,54100.0,215859.0
315100138,2010,New Mutants,2.99,Marvel,54100.0,161759.0
315100139,2010,Ultimate Comics Avengers 3,3.99,Marvel,54000.0,215460.0
315100140,2010,Sentry Fallen Sun,3.99,Marvel,53900.0,215061.0
315100141,2010,Thor,3.99,Marvel,53800.0,214662.0
315100142,2010,X-Men Legacy,2.99,Marvel,53700.0,160563.0
315100143,2010,Thor,3.99,Marvel,53600.0,213864.0
315100144,2010,X-Men Legacy,2.99,Marvel,53600.0,160264.0
315100145,2010,Captain America,3.99,Marvel,53500.0,213465.0
315100146,2010,New Mutants,2.99,Marvel,53500.0,159965.0
315100147,2010,Captain America,3.99,Marvel,53300.0,212667.0
315100148,2010,Ultimate Comics Avengers 2,3.99,Marvel,53300.0,212667.0
315100149,2010,Hulk,3.99,Marvel,53100.0,211869.0
315100150,2010,X-Men,3.99,Marvel,53100.0,211869.0
315100151,2010,Siege Spider-Man,2.99,Marvel,52800.0,157872.0
315100152,2010,Wolverine,3.99,Marvel,52800.0,210672.0
315100153,2010,Invincible Iron Man,2.99,Marvel,52800.0,157872.0
315100154,2010,Amazing Spider-Man,3.99,Marvel,52800.0,210672.0
315100155,2010,Ultimate Comics X,3.99,Marvel,52500.0,209475.0
315100156,2010,Invincible Iron Man,2.99,Marvel,52300.0,156377.0
315100157,2010,X-23,3.99,Marvel,52200.0,208278.0
315100158,2010,Mighty Avengers,2.99,Marvel,52200.0,156078.0
315100159,2010,Hulk,3.99,Marvel,52100.0,207879.0
315100160,2010,X-Men Legacy,2.99,Marvel,52000.0,155480.0
315100161,2010,Mighty Avengers,2.99,Marvel,51900.0,155181.0
315100162,2010,X-Force,2.99,Marvel,51900.0,155181.0
315100163,2010,Wolverine,3.99,Marvel,51700.0,206283.0
315100164,2010,Hulk,4.99,Marvel,51600.0,257484.0
315100165,2010,Thor,3.99,Marvel,51400.0,205086.0
315100166,2010,Captain America,3.99,Marvel,51400.0,205086.0
315100167,2010,X-Men Legacy,2.99,Marvel,51300.0,153387.0
315100168,2010,Thor,3.99,Marvel,51300.0,204687.0
315100169,2010,Shadowland,3.99,Marvel,51100.0,203889.0
315100170,2010,Dark Wolverine,2.99,Marvel,51100.0,152789.0
315100171,2010,Astonishing X-Men,2.99,Marvel,51000.0,152490.0
315100172,2010,Daken Dark Wolverine,3.99,Marvel,51000.0,203490.0
315100173,2010,Ultimate Comics Avengers 2,3.99,Marvel,50800.0,202692.0
315100174,2010,X-Force,2.99,Marvel,50800.0,151892.0
315100175,2010,X-Force,2.99,Marvel,50800.0,151892.0
315100176,2010,Mighty Avengers,2.99,Marvel,50700.0,151593.0
315100177,2010,Iron Man Legacy,3.99,Marvel,50500.0,201495.0
315100178,2010,X-Men Legacy,2.99,Marvel,50500.0,150995.0
315100179,2010,Ultimate Comics Thor,3.99,Marvel,50300.0,200697.0
315100180,2010,Ultimate Comics Avengers 2,3.99,Marvel,50200.0,200298.0
315100181,2010,Invincible Iron Man,2.99,Marvel,50000.0,149500.0
315100182,2010,Hulk,3.99,Marvel,49700.0,198303.0
315100183,2010,Incredible Hulk,3.99,Marvel,49500.0,197505.0
315100184,2010,Invincible Iron Man,2.99,Marvel,49500.0,148005.0
315100185,2010,Incredible Hulk,3.99,Marvel,49400.0,197106.0
315100186,2010,Invincible Iron Man,2.99,Marvel,49400.0,147706.0
315100187,2010,Shadowland,3.99,Marvel,49300.0,196707.0
315100188,2010,Avengers Academy,3.99,Marvel,49200.0,196308.0
315100189,2010,Captain America,3.99,Marvel,49200.0,196308.0
315100190,2010,Thor,3.99,Marvel,49200.0,196308.0
315100191,2010,Shield,3.99,Marvel,49100.0,195909.0
315100192,2010,Siege Embedded,3.99,Marvel,48900.0,195111.0
315100193,2010,X-Men Legacy,2.99,Marvel,48800.0,145912.0
315100194,2010,Siege Loki,2.99,Marvel,48700.0,145613.0
315100195,2010,Invincible Iron Man,2.99,Marvel,48700.0,145613.0
315100196,2010,Incredible Hulk,3.99,Marvel,48700.0,194313.0
315100197,2010,Avengers Prime,3.99,Marvel,48700.0,194313.0
315100198,2010,Captain America,3.99,Marvel,48400.0,193116.0
315100199,2010,X-Men Legacy,2.99,Marvel,48400.0,144716.0
315100200,2010,Dark Wolverine,2.99,Marvel,48300.0,144417.0
315100201,2010,Ultimate Comics New Ultimates,3.99,Marvel,48200.0,192318.0
315100202,2010,Carnage,3.99,Marvel,48100.0,191919.0
315100203,2010,Kick Ass,2.99,Marvel,47900.0,143221.0
315100204,2010,Mighty Avengers,2.99,Marvel,47900.0,143221.0
315100205,2010,Captain America,3.99,Marvel,47600.0,189924.0
315100206,2010,Incredible Hulk,3.99,Marvel,47400.0,189126.0
315100207,2010,Invincible Iron Man,2.99,Marvel,47400.0,141726.0
315100208,2010,Ultimate Comics Avengers 2,3.99,Marvel,47300.0,188727.0
315100209,2010,Dark Wolverine,2.99,Marvel,47200.0,141128.0
315100210,2010,Nemesis,2.99,Marvel,47200.0,141128.0
315100211,2010,Hulk,3.99,Marvel,47200.0,188328.0
315100212,2010,Incredible Hulk,3.99,Marvel,46700.0,186333.0
315100213,2010,Doomwar,3.99,Marvel,46600.0,185934.0
315100214,2010,Shadowland,3.99,Marvel,46500.0,185535.0
315100215,2010,Uncanny X-Men Heroic Age,3.99,Marvel,46500.0,185535.0
315100216,2010,Avengers Childrens Crusade,3.99,Marvel,46500.0,185535.0
315100217,2010,Ultimate Comics Avengers 2,3.99,Marvel,46400.0,185136.0
315100218,2010,Nemesis,2.99,Marvel,46200.0,138138.0
315100219,2010,Daredevil,2.99,Marvel,45900.0,137241.0
315100220,2010,Invincible Iron Man,2.99,Marvel,45600.0,136344.0
315100221,2010,Deadpool,2.99,Marvel,45500.0,136045.0
315100222,2010,Incredible Hulk,3.99,Marvel,45500.0,181545.0
315100223,2010,Astonishing X-Men Xenogenesis,3.99,Marvel,45200.0,180348.0
315100224,2010,Thor,3.99,Marvel,45100.0,179949.0
315100225,2010,X-Factor,2.99,Marvel,45100.0,134849.0
315100226,2010,Ultimate Comics X,3.99,Marvel,45100.0,179949.0
315100227,2010,Siege Secret Warriors,2.99,Marvel,44900.0,134251.0
315100228,2010,Fantastic Four,2.99,Marvel,44900.0,134251.0
315100229,2010,Deadpool,2.99,Marvel,44700.0,133653.0
315100230,2010,Siege Young Avengers,2.99,Marvel,44400.0,132756.0
315100231,2010,Fantastic Four,2.99,Marvel,44400.0,132756.0
315100232,2010,Fall of Hulks Red Hulk,3.99,Marvel,44300.0,176757.0
315100233,2010,Shadowland,3.99,Marvel,44300.0,176757.0
315100234,2010,X-Force Sex and Violence,3.99,Marvel,44200.0,176358.0
315100235,2010,Deadpool Merc With A Mouth,3.99,Marvel,44200.0,176358.0
315100236,2010,Ultimate Comics Spider-Man,3.99,Marvel,44200.0,176358.0
315100237,2010,Deadpool,2.99,Marvel,44100.0,131859.0
315100238,2010,Siege Embedded,3.99,Marvel,44100.0,175959.0
315100239,2010,X-Men Legacy,2.99,Marvel,44100.0,131859.0
315100240,2010,Superior,2.99,Marvel,43900.0,131261.0
315100241,2010,Incredible Hulks,3.99,Marvel,43900.0,175161.0
315100242,2010,Daredevil,2.99,Marvel,43800.0,130962.00000000001
315100243,2010,Deadpool,2.99,Marvel,43500.0,130065.00000000001
315100244,2010,Daredevil,2.99,Marvel,43300.0,129467.00000000001
315100245,2010,Ultimate Comics Avengers 3,3.99,Marvel,43200.0,172368.0
315100246,2010,Hulk,3.99,Marvel,43200.0,172368.0
315100247,2010,Dark Wolverine,2.99,Marvel,43100.0,128869.00000000001
315100248,2010,Dark Wolverine,2.99,Marvel,43100.0,128869.00000000001
315100249,2010,Captain America,3.99,Marvel,43000.0,171570.0
315100250,2010,Ultimate Comics New Ultimates,3.99,Marvel,42900.0,171171.0
315100251,2010,Daredevil,2.99,Marvel,42900.0,128271.00000000001
315100252,2010,Deadpool,2.99,Marvel,42900.0,128271.00000000001
315100253,2010,Ultimate Comics Spider-Man,3.99,Marvel,42700.0,170373.0
315100254,2010,Amazing Spider-Man Annual,3.99,Marvel,42300.0,168777.0
315100255,2010,Avengers Prime,3.99,Marvel,42200.0,168378.0
315100256,2010,Invincible Iron Man,3.99,Marvel,42000.0,167580.0
315100257,2010,X-Men Legacy,2.99,Marvel,41900.0,125281.00000000001
315100258,2010,World War Hulks,3.99,Marvel,41800.0,166782.0
315100259,2010,Fantastic Four,2.99,Marvel,41800.0,124982.00000000001
315100260,2010,Dark Wolverine,2.99,Marvel,41600.0,124384.00000000001
315100261,2010,X-Factor,2.99,Marvel,41600.0,124384.00000000001
315100262,2010,Steve Rogers Super-Soldier,3.99,Marvel,41400.0,165186.0
315100263,2010,Invincible Iron Man,3.99,Marvel,41400.0,165186.0
315100264,2010,Ultimate Comics Spider-Man,3.99,Marvel,41300.0,164787.0
315100265,2010,Fall of Hulks Red Hulk,3.99,Marvel,41300.0,164787.0
315100266,2010,Ultimate Comics Spider-Man,5.99,Marvel,41200.0,246788.0
315100267,2010,X-Factor,2.99,Marvel,41200.0,123188.00000000001
315100268,2010,Avengers Initiative,2.99,Marvel,41100.0,122889.00000000001
315100269,2010,Invincible Iron Man Annual,4.99,Marvel,40900.0,204091.0
315100270,2010,Ultimate Comics Spider-Man,3.99,Marvel,40800.0,162792.0
315100271,2010,Shield,2.99,Marvel,40800.0,121992.00000000001
315100272,2010,Siege Embedded,3.99,Marvel,40600.0,161994.0
315100273,2010,X-Force Sex and Violence,3.99,Marvel,40500.0,161595.0
315100274,2010,Ultimate Comics Enemy,3.99,Marvel,40500.0,161595.0
315100275,2010,Deadpool Corps,3.99,Marvel,40400.0,161196.0
315100276,2010,Daredevil,2.99,Marvel,40300.0,120497.00000000001
315100277,2010,Incredible Hulks,3.99,Marvel,40300.0,160797.0
315100278,2010,Ultimate Comics Spider-Man,3.99,Marvel,40100.0,159999.0
315100279,2010,Dark Wolverine,2.99,Marvel,40100.0,119899.00000000001
315100280,2010,Incredible Hulks,3.99,Marvel,39700.0,158403.0
315100281,2010,Fall of Hulks Red Hulk,3.99,Marvel,39500.0,157605.0
315100282,2010,Avengers Academy,2.99,Marvel,39400.0,117806.00000000001
315100283,2010,Daredevil,2.99,Marvel,39400.0,117806.00000000001
315100284,2010,Fantastic Four,2.99,Marvel,39400.0,117806.00000000001
315100285,2010,Avengers Initiative,2.99,Marvel,39400.0,117806.00000000001
315100286,2010,Ultimate Comics Spider-Man,3.99,Marvel,39200.0,156408.0
315100287,2010,Fantastic Four,2.99,Marvel,39200.0,117208.00000000001
315100288,2010,Wolverine,4.99,Marvel,39200.0,195608.0
