Comic_ID,Publish Date,Comic-book Title,Price,Publisher,Est. units,Total
3152000,2020,Wolverine,7.99,Marvel,196441.0,1569563.59
3152001,2020,Thor,4.99,Marvel,163210.0,814417.9
3152002,2020,Spider-Woman,4.99,Marvel,142089.0,709024.11
3152003,2020,Star Wars,4.99,Marvel,97053.0,484294.47000000003
3152004,2020,X-Men,3.99,Marvel,93342.0,372434.58
3152005,2020,X-Men,3.99,Marvel,92287.0,368225.13
3152006,2020,X-Men,3.99,Marvel,82364.0,328632.36000000004
3152007,2020,X-Men,4.99,Marvel,77715.0,387797.85000000003
3152008,2020,Thor,3.99,Marvel,75988.0,303192.12
3152009,2020,X-Men,3.99,Marvel,75080.0,299569.2
31520010,2020,Wolverine,3.99,Marvel,74228.0,296169.72000000003
31520011,2020,Strange Academy,4.99,Marvel,71039.0,354484.61000000004
31520012,2020,X-Men,3.99,Marvel,70208.0,280129.92000000004
31520013,2020,Gwen Stacy,4.99,Marvel,69284.0,345727.16000000003
31520014,2020,Guardians of the Galaxy,4.99,Marvel,69104.0,344828.96
31520015,2020,Immortal Hulk,5.99,Marvel,68765.0,411902.35000000003
31520016,2020,Giant Size X-Men Jean Grey & Emma Frost,4.99,Marvel,64700.0,322853.0
31520017,2020,Star Wars Darth Vader,4.99,Marvel,63866.0,318691.34
31520018,2020,Star Wars Bounty Hunters,3.99,Marvel,61941.0,247144.59000000003
31520019,2020,Amazing Spider-Man,3.99,Marvel,60302.0,240604.98
31520020,2020,X-Men Fantastic Four,4.99,Marvel,59367.0,296241.33
31520021,2020,Star,3.99,Marvel,57901.0,231024.99000000002
31520022,2020,Amazing Spider-Man,3.99,Marvel,57726.0,230326.74000000002
31520023,2020,Amazing Spider-Man,3.99,Marvel,57520.0,229504.80000000002
31520024,2020,Hellions,4.99,Marvel,55772.0,278302.28
31520025,2020,Thor,3.99,Marvel,54908.0,219082.92
31520026,2020,Iron Man 2020,4.99,Marvel,54624.0,272573.76
31520027,2020,Amazing Spider-Man,3.99,Marvel,54210.0,216297.90000000002
31520028,2020,Amazing Spider-Man,3.99,Marvel,53428.0,213177.72
31520029,2020,X-Force,3.99,Marvel,53157.0,212096.43000000002
31520030,2020,Cable,4.99,Marvel,52143.0,260193.57
31520031,2020,Amazing Spider-Man,3.99,Marvel,52142.0,208046.58000000002
31520032,2020,Thor,3.99,Marvel,51836.0,206825.64
31520033,2020,X-Men Fantastic Four,3.99,Marvel,51753.0,206494.47
31520034,2020,Guardians of the Galaxy,3.99,Marvel,50934.0,203226.66
31520035,2020,Marvels X,4.99,Marvel,50710.0,253042.90000000002
31520036,2020,Marvel,4.99,Marvel,50245.0,250722.55000000002
31520037,2020,New Mutants,3.99,Marvel,50013.0,199551.87000000002
31520038,2020,Immortal Hulk,3.99,Marvel,49545.0,197684.55000000002
31520039,2020,Venom,3.99,Marvel,48894.0,195087.06
31520040,2020,Excalibur,3.99,Marvel,48887.0,195059.13
31520041,2020,Venom,3.99,Marvel,48825.0,194811.75
31520042,2020,Star Wars,3.99,Marvel,48273.0,192609.27000000002
31520043,2020,Star Wars Darth Vader,3.99,Marvel,47431.0,189249.69
31520044,2020,X-Force,3.99,Marvel,47131.0,188052.69
31520045,2020,Giant Size X-Men Nightcrawler,4.99,Marvel,46861.0,233836.39
31520046,2020,X-Men Fantastic Four,3.99,Marvel,46523.0,185626.77000000002
31520047,2020,New Mutants,3.99,Marvel,46521.0,185618.79
31520048,2020,Immortal Hulk,3.99,Marvel,46484.0,185471.16
31520049,2020,Excalibur,3.99,Marvel,45374.0,181042.26
31520050,2020,Immortal Hulk,3.99,Marvel,45233.0,180479.67
31520051,2020,Marauders,3.99,Marvel,44802.0,178759.98
31520052,2020,Immortal Hulk Great Power,4.99,Marvel,44223.0,220672.77000000002
31520053,2020,Marauders,3.99,Marvel,44212.0,176405.88
31520054,2020,Spider-Man Noir,3.99,Marvel,44090.0,175919.1
31520055,2020,Venom: The End,4.99,Marvel,44088.0,219999.12
31520056,2020,Venom,3.99,Marvel,43899.0,175157.01
31520057,2020,Star Wars,3.99,Marvel,43797.0,174750.03
31520058,2020,Captain Marvel,3.99,Marvel,43734.0,174498.66
31520059,2020,Star Wars,3.99,Marvel,43553.0,173776.47
31520060,2020,Immortal Hulk,3.99,Marvel,43181.0,172292.19
31520061,2020,X-Force,3.99,Marvel,43075.0,171869.25
31520062,2020,Avengers,4.99,Marvel,42955.0,214345.45
31520063,2020,X-Force,3.99,Marvel,42808.0,170803.92
31520064,2020,Road to Empyre Kree Skrull War,4.99,Marvel,42346.0,211306.54
31520065,2020,X-Force,3.99,Marvel,42099.0,167975.01
31520066,2020,Falcon & Winter Soldier,3.99,Marvel,42038.0,167731.62
31520067,2020,Ravencroft,3.99,Marvel,41764.0,166638.36000000002
31520068,2020,New Mutants,3.99,Marvel,40974.0,163486.26
31520069,2020,New Mutants,3.99,Marvel,40427.0,161303.73
31520070,2020,Excalibur,3.99,Marvel,40131.0,160122.69
31520071,2020,Fallen Angels,3.99,Marvel,39912.0,159248.88
31520072,2020,Symbiote Spider-Man Alien Reality,3.99,Marvel,39727.0,158510.73
31520073,2020,Fallen Angels,3.99,Marvel,39719.0,158478.81
31520074,2020,Avengers,3.99,Marvel,39608.0,158035.92
31520075,2020,New Mutants,3.99,Marvel,39251.0,156611.49000000002
31520076,2020,Avengers,3.99,Marvel,39244.0,156583.56
31520077,2020,Marauders,3.99,Marvel,39059.0,155845.41
31520078,2020,Star Wars Bounty Hunters,3.99,Marvel,38918.0,155282.82
31520079,2020,Marauders,3.99,Marvel,38799.0,154808.01
31520080,2020,Marauders,3.99,Marvel,37969.0,151496.31
31520081,2020,Avengers,3.99,Marvel,37134.0,148164.66
31520082,2020,Star Wars Rise Kylo Ren,3.99,Marvel,36769.0,146708.31
31520083,2020,Excalibur,3.99,Marvel,36259.0,144673.41
31520084,2020,Star Wars Rise Kylo Ren,3.99,Marvel,36160.0,144278.4
31520085,2020,Excalibur,3.99,Marvel,35429.0,141361.71000000002
31520086,2020,Star,3.99,Marvel,34998.0,139642.02000000002
31520087,2020,Star Wars Rise Kylo Ren,3.99,Marvel,33677.0,134371.23
31520088,2020,Conan The Barbarian,3.99,Marvel,33576.0,133968.24000000002
31520089,2020,Avengers of the Wastelands,3.99,Marvel,32638.0,130225.62000000001
31520090,2020,Conan Battle For Serpent Crown,3.99,Marvel,32223.0,128569.77
31520091,2020,Fantastic Four,3.99,Marvel,32134.0,128214.66
31520092,2020,Doctor Doom,3.99,Marvel,32089.0,128035.11
31520093,2020,Deadpool,3.99,Marvel,31498.0,125677.02
31520094,2020,Fantastic Four,3.99,Marvel,31472.0,125573.28000000001
31520095,2020,Marvels X,4.99,Marvel,31319.0,156281.81
31520096,2020,Fantastic Four,3.99,Marvel,31031.0,123813.69
31520097,2020,Guardians of the Galaxy,3.99,Marvel,30958.0,123522.42000000001
31520098,2020,Captain Marvel,3.99,Marvel,30710.0,122532.90000000001
31520099,2020,Captain Marvel,3.99,Marvel,30579.0,122010.21
315200100,2020,Web of Venom: Good Son,4.99,Marvel,30345.0,151421.55000000002
315200101,2020,Daredevil,3.99,Marvel,29920.0,119380.8
315200102,2020,Symbiote Spider-Man: Alien Reality,3.99,Marvel,29813.0,118953.87000000001
315200103,2020,Ravencroft,3.99,Marvel,29714.0,118558.86
315200104,2020,Savage Avengers,3.99,Marvel,29687.0,118451.13
315200105,2020,Sub-Mariner Marvels Snapshot,4.99,Marvel,29404.0,146725.96
315200106,2020,Daredevil,3.99,Marvel,29367.0,117174.33
315200107,2020,Deadpool,3.99,Marvel,29236.0,116651.64
315200108,2020,Gwen Stacy,3.99,Marvel,29161.0,116352.39
315200109,2020,Iron Man 2020,4.99,Marvel,29128.0,145348.72
315200110,2020,Deadpool,3.99,Marvel,29102.0,116116.98000000001
315200111,2020,Daredevil,3.99,Marvel,28729.0,114628.71
315200112,2020,Hawkeye Freefall,3.99,Marvel,28609.0,114149.91
315200113,2020,Deadpool The End,4.99,Marvel,28474.0,142085.26
315200114,2020,Captain America,3.99,Marvel,28338.0,113068.62000000001
315200115,2020,Savage Avengers,3.99,Marvel,28280.0,112837.20000000001
315200116,2020,Miles Morales: The End,4.99,Marvel,27992.0,139680.08000000002
315200117,2020,Outlawed,4.99,Marvel,27969.0,139565.31
315200118,2020,Captain America,3.99,Marvel,27929.0,111436.71
315200119,2020,Savage Avengers,3.99,Marvel,27811.0,110965.89
315200120,2020,Daredevil,3.99,Marvel,27449.0,109521.51000000001
315200121,2020,Revenge of Cosmic Ghost Rider,3.99,Marvel,26998.0,107722.02
315200122,2020,Captain America,3.99,Marvel,26997.0,107718.03
315200123,2020,Iron Man 2020,4.99,Marvel,26670.0,133083.30000000002
315200124,2020,Doctor Strange,3.99,Marvel,26440.0,105495.6
315200125,2020,Captain America The End,4.99,Marvel,26112.0,130298.88
