Comic_ID,Publish Date,Comic-book Title,Price,Publisher,Est. units,Total
3151200,2012,Uncanny Avengers,3.99,Marvel,305900.0,1220541.0
3151201,2012,Avengers Vs X-Men,3.99,Marvel,265100.0,1057749.0
3151202,2012,Amazing Spider-Man,7.99,Marvel,201000.0,1605990.0
3151203,2012,Avengers Vs X-Men,3.99,Marvel,200300.0,799197.0
3151204,2012,Avengers Vs X-Men,3.99,Marvel,197000.0,786030.0
3151205,2012,Avengers Vs X-Men,3.99,Marvel,192200.0,766878.0
3151206,2012,Avengers Vs X-Men,3.99,Marvel,190000.0,758100.0
3151207,2012,Avengers Vs X-Men,3.99,Marvel,187500.0,748125.0
3151208,2012,Avengers,3.99,Marvel,187000.0,746130.0
3151209,2012,All New X-Men,3.99,Marvel,184700.0,736953.0
31512010,2012,Avengers Vs X-Men,3.99,Marvel,182500.0,728175.0
31512011,2012,Avengers Vs X-Men,3.99,Marvel,178700.0,713013.0
31512012,2012,Avengers Vs X-Men,3.99,Marvel,174800.0,697452.0
31512013,2012,Avengers Vs X-Men,3.99,Marvel,172100.0,686679.0
31512014,2012,Avengers Vs X-Men,4.99,Marvel,171800.0,857282.0
31512015,2012,Avengers Vs X-Men,3.99,Marvel,169700.0,677103.0
31512016,2012,Avengers Vs X-Men,3.99,Marvel,169100.0,674709.0
31512017,2012,Captain America,3.99,Marvel,127000.0,506730.0
31512018,2012,Indestructible Hulk,3.99,Marvel,120300.0,479997.0
31512019,2012,Deadpool,2.99,Marvel,119000.0,355810.0
31512020,2012,Iron Man,3.99,Marvel,117400.0,468426.0
31512021,2012,Uncanny Avengers,3.99,Marvel,116500.0,464835.0
31512022,2012,AVX Vs,3.99,Marvel,115900.0,462441.0
31512023,2012,Fantastic Four,2.99,Marvel,115300.0,344747.0
31512024,2012,Thor God of Thunder,3.99,Marvel,111600.0,445284.0
31512025,2012,Avengers Assemble,3.99,Marvel,107900.0,430521.0
31512026,2012,A Plus X,3.99,Marvel,107600.0,429324.0
31512027,2012,AVX Vs,3.99,Marvel,101600.0,405384.0
31512028,2012,All New X-Men,3.99,Marvel,98600.0,393414.0
31512029,2012,Amazing Spider-Man,5.99,Marvel,97100.0,581629.0
31512030,2012,Spider-Men,3.99,Marvel,95900.0,382641.0
31512031,2012,AVX Vs,3.99,Marvel,94800.0,378252.0
31512032,2012,Avengers,3.99,Marvel,93900.0,374661.0
31512033,2012,Cable and X-Force,3.99,Marvel,90300.0,360297.0
31512034,2012,AVX Vs,3.99,Marvel,87500.0,349125.0
31512035,2012,X-Men Legacy,2.99,Marvel,87400.0,261326.00000000003
31512036,2012,Astonishing X-Men,3.99,Marvel,86200.0,343938.0
31512037,2012,Amazing Spider-Man,3.99,Marvel,85500.0,341145.0
31512038,2012,All New X-Men,3.99,Marvel,83800.0,334362.0
31512039,2012,Thunderbolts,2.99,Marvel,83400.0,249366.00000000003
31512040,2012,FF,2.99,Marvel,81800.0,244582.00000000003
31512041,2012,All New X-Men,3.99,Marvel,80700.0,321993.0
31512042,2012,AVX Vs,3.99,Marvel,78200.0,312018.0
31512043,2012,AVX Consequences,3.99,Marvel,77200.0,308028.0
31512044,2012,Uncanny X-Men,3.99,Marvel,75900.0,302841.0
31512045,2012,AVX Vs,3.99,Marvel,75400.0,300846.0
31512046,2012,Amazing Spider-Man,3.99,Marvel,74900.0,298851.0
31512047,2012,Iron Man,3.99,Marvel,73900.0,294861.0
31512048,2012,Uncanny X-Men,3.99,Marvel,70800.0,282492.0
31512049,2012,Avengers,3.99,Marvel,70700.0,282093.0
31512050,2012,Wolverine and X-Men,3.99,Marvel,70400.0,280896.0
31512051,2012,Spider-Men,3.99,Marvel,70300.0,280497.0
31512052,2012,Uncanny X-Men,3.99,Marvel,70200.0,280098.0
31512053,2012,Marvel Now Point One,5.99,Marvel,69500.0,416305.0
31512054,2012,New Avengers,3.99,Marvel,69300.0,276507.0
31512055,2012,Avengers,3.99,Marvel,69100.0,275709.0
31512056,2012,Uncanny X-Men,3.99,Marvel,68300.0,272517.0
31512057,2012,Deadpool,2.99,Marvel,68100.0,203619.0
31512058,2012,Avengers,3.99,Marvel,67700.0,270123.0
31512059,2012,New Avengers,3.99,Marvel,66800.0,266532.0
31512060,2012,Thor God of Thunder,3.99,Marvel,66800.0,266532.0
31512061,2012,Uncanny X-Men,3.99,Marvel,66500.0,265335.0
31512062,2012,AVX Consequences,3.99,Marvel,66400.0,264936.0
31512063,2012,Uncanny X-Men,3.99,Marvel,66400.0,264936.0
31512064,2012,Amazing Spider-Man,2.99,Marvel,66200.0,197938.0
31512065,2012,Hit-Girl,2.99,Marvel,65900.0,197041.0
31512066,2012,Wolverine and X-Men,3.99,Marvel,65700.0,262143.0
31512067,2012,A Plus X,3.99,Marvel,65400.0,260946.0
31512068,2012,Wolverine and X-Men,3.99,Marvel,65400.0,260946.0
31512069,2012,New Avengers,3.99,Marvel,65400.0,260946.0
31512070,2012,Amazing Spider-Man,3.99,Marvel,65000.0,259350.0
31512071,2012,Avengers Arena,2.99,Marvel,64600.0,193154.0
31512072,2012,Captain America,3.99,Marvel,64400.0,256956.0
31512073,2012,New Avengers,3.99,Marvel,64300.0,256557.0
31512074,2012,Uncanny X-Men,3.99,Marvel,64300.0,256557.0
31512075,2012,Uncanny X-Men,3.99,Marvel,64200.0,256158.0
31512076,2012,Avengers,3.99,Marvel,63900.0,254961.0
31512077,2012,Wolverine and X-Men,3.99,Marvel,63700.0,254163.0
31512078,2012,Indestructible Hulk,3.99,Marvel,63700.0,254163.0
31512079,2012,Uncanny X-Men,3.99,Marvel,63600.0,253764.0
31512080,2012,Amazing Spider-Man,3.99,Marvel,63200.0,252168.0
31512081,2012,Wolverine and X-Men,3.99,Marvel,63200.0,252168.0
31512082,2012,AVX Consequences,3.99,Marvel,63200.0,252168.0
31512083,2012,New Avengers,3.99,Marvel,62900.0,250971.0
31512084,2012,Avengers,3.99,Marvel,62800.0,250572.0
31512085,2012,Wolverine and X-Men,3.99,Marvel,62600.0,249774.0
31512086,2012,Amazing Spider-Man,3.99,Marvel,62600.0,249774.0
31512087,2012,Scarlet Spider,3.99,Marvel,62400.0,248976.0
31512088,2012,Wolverine,4.99,Marvel,62400.0,311376.0
31512089,2012,Astonishing X-Men,3.99,Marvel,62300.0,248577.0
31512090,2012,AVX Consequences,3.99,Marvel,62000.0,247380.0
31512091,2012,Avengers,3.99,Marvel,61700.0,246183.0
31512092,2012,Avengers X-Sanction,3.99,Marvel,61600.0,245784.0
31512093,2012,Wolverine,3.99,Marvel,61500.0,245385.0
31512094,2012,Wolverine and X-Men,3.99,Marvel,61500.0,245385.0
31512095,2012,AVX Consequences,3.99,Marvel,61400.0,244986.0
31512096,2012,Amazing Spider-Man,3.99,Marvel,61200.0,244188.0
31512097,2012,Amazing Spider-Man,3.99,Marvel,61100.0,243789.0
31512098,2012,Uncanny X-Men,3.99,Marvel,61000.0,243390.0
31512099,2012,Amazing Spider-Man,3.99,Marvel,60500.0,241395.0
315120100,2012,Amazing Spider-Man,3.99,Marvel,60500.0,241395.0
315120101,2012,Amazing Spider-Man,3.99,Marvel,60300.0,240597.0
315120102,2012,Amazing Spider-Man,3.99,Marvel,60300.0,240597.0
315120103,2012,Deadpool,2.99,Marvel,60200.0,179998.0
315120104,2012,Amazing Spider-Man,3.99,Marvel,60100.0,239799.0
315120105,2012,Uncanny X-Men,3.99,Marvel,59900.0,239001.0
315120106,2012,Uncanny X-Men,3.99,Marvel,59900.0,239001.0
315120107,2012,Amazing Spider-Man,3.99,Marvel,59700.0,238203.0
315120108,2012,Uncanny X-Men,3.99,Marvel,59600.0,237804.0
315120109,2012,Amazing Spider-Man,3.99,Marvel,59600.0,237804.0
315120110,2012,New Avengers,3.99,Marvel,59500.0,237405.0
315120111,2012,Uncanny X-Men,3.99,Marvel,59300.0,236607.0
315120112,2012,Avengers,3.99,Marvel,59200.0,236208.0
315120113,2012,Amazing Spider-Man,3.99,Marvel,59200.0,236208.0
315120114,2012,Iron Man,3.99,Marvel,59000.0,235410.0
315120115,2012,Amazing Spider-Man,3.99,Marvel,58600.0,233814.0
315120116,2012,Age of Apocalypse,2.99,Marvel,58500.0,174915.0
315120117,2012,Fantastic Four,2.99,Marvel,58400.0,174616.0
315120118,2012,Amazing Spider-Man,3.99,Marvel,58400.0,233016.0
315120119,2012,X-Men Legacy,2.99,Marvel,58300.0,174317.0
315120120,2012,Amazing Spider-Man,3.99,Marvel,58300.0,232617.0
315120121,2012,Wolverine and X-Men,3.99,Marvel,57900.0,231021.0
315120122,2012,Spider-Men,3.99,Marvel,57900.0,231021.0
315120123,2012,Uncanny X-Men,3.99,Marvel,57800.0,230622.0
315120124,2012,Uncanny X-Men,3.99,Marvel,57800.0,230622.0
315120125,2012,Cable and X-Force,3.99,Marvel,57700.0,230223.0
315120126,2012,Avengers,4.99,Marvel,57500.0,286925.0
315120127,2012,New Avengers,3.99,Marvel,57000.0,227430.0
315120128,2012,Uncanny X-Men,3.99,Marvel,56900.0,227031.0
315120129,2012,Avengers X-Sanction,3.99,Marvel,56900.0,227031.0
315120130,2012,Iron Man,3.99,Marvel,56700.0,226233.0
315120131,2012,A Plus X,3.99,Marvel,56700.0,226233.0
315120132,2012,Avengers X-Sanction,3.99,Marvel,56600.0,225834.0
315120133,2012,Avengers,3.99,Marvel,56300.0,224637.0
315120134,2012,Wolverine and X-Men,3.99,Marvel,56000.0,223440.0
315120135,2012,Wolverine and X-Men,3.99,Marvel,55800.0,222642.0
315120136,2012,Avengers,3.99,Marvel,55700.0,222243.0
315120137,2012,Thor God of Thunder,3.99,Marvel,55500.0,221445.0
315120138,2012,First X-Men,3.99,Marvel,55500.0,221445.0
315120139,2012,Wolverine and X-Men,3.99,Marvel,55300.0,220647.0
315120140,2012,Secret Avengers,3.99,Marvel,55300.0,220647.0
315120141,2012,Wolverine and X-Men,3.99,Marvel,55200.0,220248.0
315120142,2012,Amazing Spider-Man,3.99,Marvel,54900.0,219051.0
315120143,2012,Wolverine and X-Men,3.99,Marvel,54700.0,218253.0
315120144,2012,Avenging Spider-Man,3.99,Marvel,54600.0,217854.0
315120145,2012,New Avengers,3.99,Marvel,54500.0,217455.0
315120146,2012,Spider-Men,3.99,Marvel,54400.0,217056.0
315120147,2012,New Avengers,4.99,Marvel,54100.0,269959.0
315120148,2012,Wolverine and X-Men,3.99,Marvel,54000.0,215460.0
315120149,2012,Avengers,2.99,Marvel,53900.0,161161.0
315120150,2012,Avengers Assemble,3.99,Marvel,53800.0,214662.0
315120151,2012,Supercrooks,2.99,Marvel,53700.0,160563.0
315120152,2012,New Avengers,3.99,Marvel,53500.0,213465.0
315120153,2012,Avengers,3.99,Marvel,53400.0,213066.0
315120154,2012,Avengers,3.99,Marvel,53200.0,212268.0
315120155,2012,Winter Soldier,2.99,Marvel,53200.0,159068.0
315120156,2012,New Avengers,3.99,Marvel,53200.0,212268.0
315120157,2012,Amazing Spider-Man,3.99,Marvel,53100.0,211869.0
315120158,2012,Hawkeye,2.99,Marvel,53000.0,158470.0
315120159,2012,Spider-Men,3.99,Marvel,53000.0,211470.0
315120160,2012,Avengers,3.99,Marvel,52800.0,210672.0
315120161,2012,Amazing Spider-Man,3.99,Marvel,52700.0,210273.0
315120162,2012,New Avengers,3.99,Marvel,52700.0,210273.0
315120163,2012,New Avengers,3.99,Marvel,52500.0,209475.0
315120164,2012,Wolverine and X-Men,3.99,Marvel,52500.0,209475.0
315120165,2012,Amazing Spider-Man,3.99,Marvel,52400.0,209076.0
315120166,2012,Avengers,3.99,Marvel,52400.0,209076.0
315120167,2012,Secret Avengers,3.99,Marvel,52200.0,208278.0
315120168,2012,New Avengers,3.99,Marvel,52100.0,207879.0
315120169,2012,Uncanny X-Force,3.99,Marvel,51600.0,205884.0
315120170,2012,Uncanny X-Force,3.99,Marvel,51300.0,204687.0
315120171,2012,Uncanny X-Force,4.99,Marvel,51200.0,255488.0
315120172,2012,Uncanny X-Force,2.99,Marvel,51200.0,153088.0
315120173,2012,Thunderbolts,2.99,Marvel,50900.0,152191.0
315120174,2012,Amazing Spider-Man,2.99,Marvel,50800.0,151892.0
315120175,2012,Avenging Spider-Man,3.99,Marvel,50800.0,202692.0
315120176,2012,Secret Avengers,3.99,Marvel,50600.0,201894.0
315120177,2012,Uncanny X-Force,3.99,Marvel,50600.0,201894.0
315120178,2012,Ultimate Comics Spider-Man,3.99,Marvel,50400.0,201096.0
315120179,2012,Daredevil,2.99,Marvel,50300.0,150397.0
315120180,2012,New Avengers,3.99,Marvel,50100.0,199899.0
315120181,2012,Uncanny X-Force,3.99,Marvel,50000.0,199500.0
315120182,2012,Wolverine and X-Men,3.99,Marvel,49800.0,198702.0
315120183,2012,X-Men Legacy,2.99,Marvel,49400.0,147706.0
315120184,2012,Hit-Girl,2.99,Marvel,49000.0,146510.0
315120185,2012,Uncanny X-Force,3.99,Marvel,48900.0,195111.0
315120186,2012,Mars Attacks,3.99,IDW,48800.0,194712.0
315120187,2012,Wolverine and X-Men,3.99,Marvel,48400.0,193116.0
315120188,2012,Wolverine and X-Men,3.99,Marvel,48400.0,193116.0
315120189,2012,Avengers Annual,4.99,Marvel,48200.0,240518.0
315120190,2012,Uncanny X-Force,3.99,Marvel,48000.0,191520.0
315120191,2012,Captain America,3.99,Marvel,47900.0,191121.0
315120192,2012,Uncanny X-Force,3.99,Marvel,47700.0,190323.0
315120193,2012,X-Men Legacy,2.99,Marvel,47700.0,142623.0
315120194,2012,X-Men Legacy,2.99,Marvel,47500.0,142025.0
315120195,2012,Avengers Assemble,3.99,Marvel,47100.0,187929.0
315120196,2012,Captain Marvel,2.99,Marvel,46900.0,140231.0
315120197,2012,Uncanny X-Force,3.99,Marvel,46800.0,186732.0
315120198,2012,Kick-Ass 2,4.99,Marvel,46500.0,232035.0
315120199,2012,Incredible Hulk,3.99,Marvel,46500.0,185535.0
315120200,2012,Ultimate Comics Spider-Man,3.99,Marvel,46500.0,185535.0
315120201,2012,Fantastic Four,2.99,Marvel,46400.0,138736.0
315120202,2012,Uncanny X-Force,3.99,Marvel,46400.0,185136.0
315120203,2012,Avenging Spider-Man,3.99,Marvel,46300.0,184737.0
315120204,2012,FF,2.99,Marvel,46100.0,137839.0
315120205,2012,Gambit,2.99,Marvel,46100.0,137839.0
315120206,2012,Ultimate Comics Spider-Man,3.99,Marvel,45800.0,182742.0
315120207,2012,Wolverine and X-Men,3.99,Marvel,45700.0,182343.0
315120208,2012,X-Men Legacy,2.99,Marvel,45600.0,136344.0
315120209,2012,Fantastic Four,2.99,Marvel,45600.0,136344.0
315120210,2012,X-Men Legacy,2.99,Marvel,45400.0,135746.0
315120211,2012,Uncanny X-Force,3.99,Marvel,45200.0,180348.0
315120212,2012,Uncanny X-Force,3.99,Marvel,44700.0,178353.0
315120213,2012,Daredevil,2.99,Marvel,44400.0,132756.0
