Comic_ID,Publish Date,Comic-book Title,Price,Publisher,Est. units,Total
3151800,2018,Thanos,3.99,Marvel,27870.0,111201.3
3151801,2018,Star Wars,3.99,Marvel,56602.0,225841.98
3151802,2018,Phoenix Resurrection Return Jean Grey,3.99,Marvel,51813.0,206733.87000000002
3151803,2018,Astonishing X-Men,3.99,Marvel,51397.0,205074.03
3151804,2018,Guardians of the Galaxy,4.99,Marvel,45504.0,227064.96000000002
3151805,2018,Rise of Black Panther,3.99,Marvel,40963.0,163442.37
3151806,2018,Rogue & Gambit,3.99,Marvel,40358.0,161028.42
3151807,2018,Captain America,3.99,Marvel,38254.0,152633.46000000002
3151808,2018,X-Men Gold,3.99,Marvel,37035.0,147769.65
3151809,2018,X-Men Grand Design,5.99,Marvel,31977.0,191542.23
31518010,2018,Spider-Man,3.99,Marvel,26400.0,105336.0
31518011,2018,Avengers,4.99,Marvel,88054.0,439389.46
31518012,2018,Old Man Hawkeye,3.99,Marvel,61859.0,246817.41
31518013,2018,Star Wars Darth Vader,3.99,Marvel,53832.0,214789.68000000002
31518014,2018,Phoenix Resurrection Return Jean Grey,3.99,Marvel,50019.0,199575.81
31518015,2018,Venom,3.99,Marvel,40102.0,160006.98
31518016,2018,Old Man Logan,3.99,Marvel,36033.0,143771.67
31518017,2018,X-Men Gold Annual,4.99,Marvel,34614.0,172723.86000000002
31518018,2018,X-Men Blue,3.99,Marvel,33432.0,133393.68
31518019,2018,Daredevil,3.99,Marvel,30678.0,122405.22
31518020,2018,Despicable Deadpool,3.99,Marvel,26983.0,107662.17000000001
31518021,2018,Spider-Man Deadpool,3.99,Marvel,26104.0,104154.96
31518022,2018,Star Wars,3.99,Marvel,54544.0,217630.56
31518023,2018,Amazing Spider-Man Venom Inc Omega,4.99,Marvel,48905.0,244035.95
31518024,2018,Avengers,3.99,Marvel,45265.0,180607.35
31518025,2018,Mighty Thor,3.99,Marvel,43171.0,172252.29
31518026,2018,X-Men Gold,3.99,Marvel,36905.0,147250.95
31518027,2018,Deadpool Vs. Old Man Logan,3.99,Marvel,31967.0,127548.33
31518028,2018,Peter Parker Spectacular Spider-Man,3.99,Marvel,29056.0,115933.44
31518029,2018,Doctor Strange,3.99,Marvel,27298.0,108919.02
31518030,2018,Weapon X,3.99,Marvel,26487.0,105683.13
31518031,2018,Amazing Spider-Man,3.99,Marvel,74280.0,296377.2
31518032,2018,Phoenix Resurrection Return Jean Grey,3.99,Marvel,46872.0,187019.28
31518033,2018,Thanos,3.99,Marvel,44642.0,178121.58000000002
31518034,2018,Avengers,3.99,Marvel,42574.0,169870.26
