Comic_ID,Publish Date,Comic-book Title,Price,Publisher,Est. units,Unformatted Total,Total
315160145,2016,Old Man Logan,3.99,Marvel,58855.0,234831.45,234.83K
315160146,2016,X-Men 92,3.99,Marvel,58804.0,234627.96000000002,234.63K
315160147,2016,Star Wars Han Solo,3.99,Marvel,58762.0,234460.38,234.46K
315160148,2016,Black Panther,3.99,Marvel,58746.0,234396.54,234.40K
315160149,2016,Obi-Wan and Anakin,3.99,Marvel,58431.0,233139.69,233.14K
315160150,2016,Nova,3.99,Marvel,58393.0,232988.07,232.99K
315160151,2016,True Believers Deadpool,1.0,Marvel,58383.0,58383.0,58.38K
315160152,2016,Invincible Iron Man,3.99,Marvel,57972.0,231308.28,231.31K
315160153,2016,Ghost Rider,4.99,Marvel,57843.0,288636.57,288.64K
315160154,2016,Deadpool,3.99,Marvel,57805.0,230641.95,230.64K
315160155,2016,Deadpool,3.99,Marvel,57798.0,230614.02000000002,230.61K
315160156,2016,Star Wars Poe Dameron,3.99,Marvel,57712.0,230270.88,230.27K
315160157,2016,Deadpool,3.99,Marvel,57681.0,230147.19,230.15K
315160158,2016,Silver Surfer,3.99,Marvel,57633.0,229955.67,229.96K
315160159,2016,All New All Different Avengers,3.99,Marvel,57584.0,229760.16,229.76K
315160160,2016,Avengers Standoff Welcome Pleasant Hill,4.99,Marvel,57559.0,287219.41000000003,287.22K
315160161,2016,Uncanny X-Men,4.99,Marvel,57434.0,286595.66000000003,286.60K
315160162,2016,All New All Different Avengers,3.99,Marvel,57114.0,227884.86000000002,227.88K
315160163,2016,Black Panther World of Wakanda,4.99,Marvel,57073.0,284794.27,284.79K
315160164,2016,Amazing Spider-Man,3.99,Marvel,56674.0,226129.26,226.13K
315160165,2016,Mighty Thor,3.99,Marvel,56568.0,225706.32,225.71K
315160166,2016,Clone Conspiracy,3.99,Marvel,56117.0,223906.83000000002,223.91K
315160167,2016,Empress,3.99,Marvel,55829.0,222757.71000000002,222.76K
315160168,2016,Uncanny X-Men,3.99,Marvel,55804.0,222657.96000000002,222.66K
315160169,2016,Deadpool Last Days of Magic,4.99,Marvel,55679.0,277838.21,277.84K
315160170,2016,Deadpool,3.99,Marvel,55577.0,221752.23,221.75K
315160171,2016,Old Man Logan,3.99,Marvel,55311.0,220690.89,220.69K
315160172,2016,Captain America Sam Wilson,5.99,Marvel,54881.0,328737.19,328.74K
315160173,2016,Thanos,3.99,Marvel,54768.0,218524.32,218.52K
315160174,2016,Mighty Thor,3.99,Marvel,54568.0,217726.32,217.73K
315160175,2016,Doctor Strange,3.99,Marvel,53718.0,214334.82,214.33K
315160176,2016,Obi-Wan and Anakin,3.99,Marvel,53636.0,214007.64,214.01K
315160177,2016,Death of X,3.99,Marvel,53583.0,213796.17,213.80K
315160178,2016,Mighty Captain Marvel,3.99,Marvel,53263.0,212519.37000000002,212.52K
315160179,2016,Captain Marvel,3.99,Marvel,52972.0,211358.28,211.36K
315160180,2016,Star-Lord,3.99,Marvel,52925.0,211170.75,211.17K
315160181,2016,Old Man Logan,3.99,Marvel,52761.0,210516.39,210.52K
315160182,2016,Spider-Man,3.99,Marvel,52731.0,210396.69,210.40K
315160183,2016,All New All Different Avengers,3.99,Marvel,52631.0,209997.69,210.00K
315160184,2016,Star Wars Poe Dameron,3.99,Marvel,52581.0,209798.19,209.80K
315160185,2016,Mighty Thor,3.99,Marvel,52538.0,209626.62000000002,209.63K
315160186,2016,Spider-Man Deadpool,3.99,Marvel,52468.0,209347.32,209.35K
315160187,2016,Civil War II Amazing Spider-Man,3.99,Marvel,52458.0,209307.42,209.31K
315160188,2016,Doctor Strange,4.99,Marvel,52440.0,261675.6,261.68K
315160189,2016,Doctor Strange,3.99,Marvel,52388.0,209028.12000000002,209.03K
315160190,2016,Deadpool Mercs For Money,3.99,Marvel,52331.0,208800.69,208.80K
315160191,2016,All New All Different Avengers,3.99,Marvel,52296.0,208661.04,208.66K
315160192,2016,Amazing Spider-Man Annual,4.99,Marvel,52184.0,260398.16,260.40K
315160193,2016,Old Man Logan,3.99,Marvel,52175.0,208178.25,208.18K
315160194,2016,Old Man Logan,3.99,Marvel,51926.0,207184.74000000002,207.18K
315160195,2016,All New All Different Avengers,3.99,Marvel,51925.0,207180.75,207.18K
315160196,2016,All New All Different Avengers,3.99,Marvel,51740.0,206442.6,206.44K
315160197,2016,Deadpool Annual,4.99,Marvel,51609.0,257528.91,257.53K
315160198,2016,All New X-Men,4.99,Marvel,51549.0,257229.51,257.23K
315160199,2016,Deadpool,9.99,Marvel,51351.0,512996.49,513.00K
315160200,2016,Extraordinary X-Men,3.99,Marvel,51322.0,204774.78,204.77K
315160201,2016,Mighty Thor,3.99,Marvel,51300.0,204687.0,204.69K
315160202,2016,Spider-Man Deadpool,3.99,Marvel,51278.0,204599.22,204.60K
315160203,2016,Uncanny X-Men,3.99,Marvel,50936.0,203234.64,203.23K
315160204,2016,Unworthy Thor,3.99,Marvel,50584.0,201830.16,201.83K
315160205,2016,Invincible Iron Man,3.99,Marvel,50571.0,201778.29,201.78K
315160206,2016,All New X-Men,3.99,Marvel,50557.0,201722.43000000002,201.72K
315160207,2016,Captain America Steve Rogers,3.99,Marvel,50536.0,201638.64,201.64K
315160208,2016,Obi-Wan and Anakin,3.99,Marvel,50486.0,201439.14,201.44K
315160209,2016,Uncanny X-Men,3.99,Marvel,50382.0,201024.18000000002,201.02K
315160210,2016,Death of X,3.99,Marvel,50329.0,200812.71000000002,200.81K
315160211,2016,Star Wars Poe Dameron,3.99,Marvel,50275.0,200597.25,200.60K
315160212,2016,Spider-Women Alpha,4.99,Marvel,50220.0,250597.80000000002,250.60K
315160213,2016,All New X-Men,3.99,Marvel,50160.0,200138.40000000002,200.14K
315160214,2016,Doctor Strange,3.99,Marvel,50083.0,199831.17,199.83K
315160215,2016,Extraordinary X-Men,3.99,Marvel,50015.0,199559.85,199.56K
315160216,2016,All New Wolverine,3.99,Marvel,49978.0,199412.22,199.41K
315160217,2016,Deadpool Vs Gambit,3.99,Marvel,49815.0,198761.85,198.76K
315160218,2016,Old Man Logan,3.99,Marvel,49804.0,198717.96000000002,198.72K
315160219,2016,Champions,3.99,Marvel,49733.0,198434.67,198.43K
315160220,2016,Spider-Gwen,3.99,Marvel,49681.0,198227.19,198.23K
315160221,2016,Doctor Strange,3.99,Marvel,49590.0,197864.1,197.86K
315160222,2016,Captain America Steve Rogers,4.99,Marvel,49559.0,247299.41,247.30K
315160223,2016,Invincible Iron Man,3.99,Marvel,49439.0,197261.61000000002,197.26K
315160224,2016,Doctor Strange,3.99,Marvel,49427.0,197213.73,197.21K
315160225,2016,Star Wars Force Awakens Adaptation,3.99,Marvel,49423.0,197197.77000000002,197.20K
315160226,2016,Invincible Iron Man,3.99,Marvel,49334.0,196842.66,196.84K
315160227,2016,Invincible Iron Man,3.99,Marvel,49225.0,196407.75,196.41K
315160228,2016,Spider-Man,3.99,Marvel,49167.0,196176.33000000002,196.18K
315160229,2016,Invincible Iron Man,3.99,Marvel,49141.0,196072.59,196.07K
315160230,2016,Captain America Steve Rogers,3.99,Marvel,49111.0,195952.89,195.95K
315160231,2016,Avengers Standoff Assault On Pleasant Hill Omega,4.99,Marvel,49012.0,244569.88,244.57K
315160232,2016,Daredevil,3.99,Marvel,48745.0,194492.55000000002,194.49K
315160233,2016,Mighty Thor,3.99,Marvel,48712.0,194360.88,194.36K
315160234,2016,Spider-Gwen,3.99,Marvel,48664.0,194169.36000000002,194.17K
315160235,2016,Extraordinary X-Men,3.99,Marvel,48609.0,193949.91,193.95K
315160236,2016,Captain America Steve Rogers,3.99,Marvel,48505.0,193534.95,193.53K
315160237,2016,Obi-Wan and Anakin,3.99,Marvel,48430.0,193235.7,193.24K
315160238,2016,Invincible Iron Man,3.99,Marvel,48394.0,193092.06,193.09K
315160239,2016,Guardians of Galaxy,3.99,Marvel,48330.0,192836.7,192.84K
315160240,2016,Civil War II Kingpin,4.99,Marvel,48289.0,240962.11000000002,240.96K
315160241,2016,Uncanny X-Men,3.99,Marvel,48025.0,191619.75,191.62K
315160242,2016,All New All Different Avengers,3.99,Marvel,48022.0,191607.78,191.61K
315160243,2016,Deadpool,3.99,Marvel,47948.0,191312.52000000002,191.31K
315160244,2016,Doctor Strange,3.99,Marvel,47933.0,191252.67,191.25K
315160245,2016,Amazing Spider-Man,3.99,Marvel,47892.0,191089.08000000002,191.09K
315160246,2016,Star Wars Poe Dameron,4.99,Marvel,47878.0,238911.22,238.91K
315160247,2016,Spider-Man,3.99,Marvel,47678.0,190235.22,190.24K
315160248,2016,Extraordinary X-Men,3.99,Marvel,47572.0,189812.28,189.81K
315160249,2016,Punisher,3.99,Marvel,47524.0,189620.76,189.62K
315160250,2016,Champions,3.99,Marvel,47481.0,189449.19,189.45K
315160251,2016,Mighty Thor,3.99,Marvel,47425.0,189225.75,189.23K
315160252,2016,Extraordinary X-Men,3.99,Marvel,47404.0,189141.96000000002,189.14K
315160253,2016,Old Man Logan,3.99,Marvel,47248.0,188519.52000000002,188.52K
315160254,2016,Extraordinary X-Men,3.99,Marvel,47219.0,188403.81,188.40K
315160255,2016,Deadpool Mercs For Money,3.99,Marvel,47185.0,188268.15000000002,188.27K
315160256,2016,Uncanny Avengers,3.99,Marvel,47172.0,188216.28,188.22K
315160257,2016,Uncanny Avengers,3.99,Marvel,47135.0,188068.65000000002,188.07K
315160258,2016,Spider-Man,3.99,Marvel,47025.0,187629.75,187.63K
315160259,2016,Punisher,3.99,Marvel,46534.0,185670.66,185.67K
315160260,2016,Invincible Iron Man,3.99,Marvel,46520.0,185614.80000000002,185.61K
315160261,2016,Mighty Thor,3.99,Marvel,46434.0,185271.66,185.27K
315160262,2016,All New All Different Avengers,3.99,Marvel,46313.0,184788.87,184.79K
315160263,2016,Doctor Strange,3.99,Marvel,46306.0,184760.94,184.76K
315160264,2016,All New All Different Avengers,3.99,Marvel,46257.0,184565.43000000002,184.57K
315160265,2016,Guardians of Galaxy,3.99,Marvel,46215.0,184397.85,184.40K
315160266,2016,Deadpool,3.99,Marvel,46109.0,183974.91,183.97K
315160267,2016,Uncanny X-Men,3.99,Marvel,46105.0,183958.95,183.96K
315160268,2016,Spider-Gwen,3.99,Marvel,46060.0,183779.40000000002,183.78K
315160269,2016,All New All Different Avengers Annual,4.99,Marvel,45992.0,229500.08000000002,229.50K
315160270,2016,Mighty Thor,3.99,Marvel,45929.0,183256.71000000002,183.26K
315160271,2016,Uncanny X-Men,3.99,Marvel,45887.0,183089.13,183.09K
315160272,2016,Daredevil,3.99,Marvel,45885.0,183081.15000000002,183.08K
315160273,2016,Uncanny Avengers,3.99,Marvel,45659.0,182179.41,182.18K
315160274,2016,Extraordinary X-Men,3.99,Marvel,45532.0,181672.68000000002,181.67K
315160275,2016,All New All Different Avengers,3.99,Marvel,45509.0,181580.91,181.58K
315160276,2016,Uncanny Avengers,3.99,Marvel,45452.0,181353.48,181.35K
315160277,2016,Uncanny X-Men,3.99,Marvel,45409.0,181181.91,181.18K
315160278,2016,Old Man Logan,3.99,Marvel,45384.0,181082.16,181.08K
315160279,2016,Thunderbolts,3.99,Marvel,45169.0,180224.31,180.22K
315160280,2016,Extraordinary X-Men,3.99,Marvel,45037.0,179697.63,179.70K
315160281,2016,Black Panther World of Wakanda,3.99,Marvel,45009.0,179585.91,179.59K
315160282,2016,All New All Different Avengers,3.99,Marvel,44965.0,179410.35,179.41K
315160283,2016,Civil War II X-Men,3.99,Marvel,44960.0,179390.40000000002,179.39K
315160284,2016,Daredevil,3.99,Marvel,44868.0,179023.32,179.02K
315160285,2016,Doctor Strange Annual,4.99,Marvel,44778.0,223442.22,223.44K
315160286,2016,Spider-Man,3.99,Marvel,44745.0,178532.55000000002,178.53K
315160287,2016,All New Wolverine,3.99,Marvel,44668.0,178225.32,178.23K
315160288,2016,Uncanny X-Men,3.99,Marvel,44617.0,178021.83000000002,178.02K
315160289,2016,Civil War II Amazing Spider-Man,3.99,Marvel,44471.0,177439.29,177.44K
315160290,2016,Mosaic,4.99,Marvel,44354.0,221326.46000000002,221.33K
315160291,2016,Cage,3.99,Marvel,44178.0,176270.22,176.27K
315160292,2016,Amazing Spider-Man,3.99,Marvel,44160.0,176198.40000000002,176.20K
315160293,2016,Punisher,3.99,Marvel,44154.0,176174.46000000002,176.17K
315160294,2016,Deadpool Back In Black,3.99,Marvel,44047.0,175747.53,175.75K
315160295,2016,Spider-Man Deadpool,3.99,Marvel,43937.0,175308.63,175.31K
315160296,2016,Invincible Iron Man,3.99,Marvel,43888.0,175113.12,175.11K
315160297,2016,Spider-Gwen,3.99,Marvel,43796.0,174746.04,174.75K
315160298,2016,Civil War II Choosing Sides,3.99,Marvel,43768.0,174634.32,174.63K
315160299,2016,Spider-Gwen Annual,4.99,Marvel,43766.0,218392.34,218.39K
315160300,2016,Daredevil,3.99,Marvel,43741.0,174526.59,174.53K
315160301,2016,Daredevil,3.99,Marvel,43704.0,174378.96000000002,174.38K
315160302,2016,Uncanny Avengers,3.99,Marvel,43618.0,174035.82,174.04K
315160303,2016,Old Man Logan,3.99,Marvel,43609.0,173999.91,174.00K
315160304,2016,All New Wolverine,3.99,Marvel,43545.0,173744.55000000002,173.74K
315160305,2016,Black Panther,3.99,Marvel,43451.0,173369.49000000002,173.37K
315160306,2016,All New Wolverine,3.99,Marvel,43149.0,172164.51,172.16K
315160307,2016,Amazing Spider-Man Renew Your Vows,3.99,Marvel,43128.0,172080.72,172.08K
315160308,2016,Deadpool Mercs For Money,3.99,Marvel,43104.0,171984.96000000002,171.98K
315160309,2016,Star Wars Poe Dameron,3.99,Marvel,43034.0,171705.66,171.71K
315160310,2016,Silk,3.99,Marvel,43012.0,171617.88,171.62K
315160311,2016,Daredevil,3.99,Marvel,43009.0,171605.91,171.61K
315160312,2016,All New X-Men,3.99,Marvel,42883.0,171103.17,171.10K
315160313,2016,All New All Different Avengers,3.99,Marvel,42788.0,170724.12,170.72K
315160314,2016,Uncanny X-Men,3.99,Marvel,42779.0,170688.21000000002,170.69K
315160315,2016,Uncanny X-Men,3.99,Marvel,42748.0,170564.52000000002,170.56K
315160316,2016,Old Man Logan,3.99,Marvel,42574.0,169870.26,169.87K
315160317,2016,Deadpool Vs Gambit,3.99,Marvel,42561.0,169818.39,169.82K
315160318,2016,All New X-Men,3.99,Marvel,42402.0,169183.98,169.18K
315160319,2016,Mockingbird,3.99,Marvel,42335.0,168916.65000000002,168.92K
315160320,2016,Old Man Logan,3.99,Marvel,42216.0,168441.84,168.44K
315160321,2016,Daredevil Punisher,4.99,Marvel,42145.0,210303.55000000002,210.30K
315160322,2016,Amazing Spider-Man,3.99,Marvel,41907.0,167208.93000000002,167.21K
315160323,2016,Civil War II Amazing Spider-Man,3.99,Marvel,41899.0,167177.01,167.18K
315160324,2016,Moon Knight,3.99,Marvel,41884.0,167117.16,167.12K
315160325,2016,Spider-Gwen,3.99,Marvel,41713.0,166434.87,166.43K
315160326,2016,Star Wars Force Awakens Adaptation,3.99,Marvel,41575.0,165884.25,165.88K
315160327,2016,Uncanny Avengers,3.99,Marvel,41567.0,165852.33000000002,165.85K
315160328,2016,Doctor Strange,3.99,Marvel,41290.0,164747.1,164.75K
315160329,2016,Avengers,3.99,Marvel,41258.0,164619.42,164.62K
315160330,2016,Daredevil,3.99,Marvel,41172.0,164276.28,164.28K
315160331,2016,Moon Knight,3.99,Marvel,41147.0,164176.53,164.18K
315160332,2016,Power Man and Iron Fist,3.99,Marvel,41104.0,164004.96000000002,164.00K
315160333,2016,All New X-Men,3.99,Marvel,41061.0,163833.39,163.83K
315160334,2016,Daredevil,3.99,Marvel,40775.0,162692.25,162.69K
315160335,2016,Moon Knight,3.99,Marvel,40752.0,162600.48,162.60K
315160336,2016,Guardians of Galaxy,3.99,Marvel,40581.0,161918.19,161.92K
315160337,2016,Infamous Iron Man,3.99,Marvel,40546.0,161778.54,161.78K
