Comic_ID,Publish Date,Comic-book Title,Price,Publisher,Est. units,Total
3151700,2017,Marvel Legacy,5.99,Marvel,305427.0,1829507.73
3151701,2017,Peter Parker Spectacular Spider-Man,4.99,Marvel,233636.0,1165843.6400000001
3151702,2017,Secret Empire,4.99,Marvel,172486.0,860705.14
3151703,2017,Secret Empire,4.99,Marvel,161905.0,807905.9500000001
3151704,2017,Phoenix Resurrection Return Jean Grey,4.99,Marvel,145057.0,723834.43
3151705,2017,Venom,5.99,Marvel,138636.0,830429.64
3151706,2017,X-Men Gold,4.99,Marvel,125602.0,626753.98
3151707,2017,Astonishing X-Men,4.99,Marvel,125101.0,624253.99
3151708,2017,Mighty Thor,5.99,Marvel,124686.0,746869.14
3151709,2017,Star Wars Darth Vader,4.99,Marvel,122081.0,609184.1900000001
31517010,2017,Amazing Spider-Man,3.99,Marvel,114328.0,456168.72000000003
31517011,2017,Star Wars Darth Maul,4.99,Marvel,114159.0,569653.41
31517012,2017,Amazing Spider-Man,9.99,Marvel,112873.0,1127601.27
31517013,2017,U.S. Avengers,3.99,Marvel,112305.0,448096.95
31517014,2017,X-Men Blue,4.99,Marvel,111650.0,557133.5
31517015,2017,Venomverse,4.99,Marvel,107614.0,536993.86
31517016,2017,Secret Empire,4.99,Marvel,105417.0,526030.8300000001
31517017,2017,Guardians of the Galaxy Mission Breakout,4.99,Marvel,104283.0,520372.17000000004
31517018,2017,Edge of Venomverse,3.99,Marvel,101684.0,405719.16000000003
31517019,2017,X-Men Prime,4.99,Marvel,99451.0,496260.49000000005
31517020,2017,Secret Empire,3.99,Marvel,96624.0,385529.76
31517021,2017,Despicable Deadpool,3.99,Marvel,95724.0,381938.76
31517022,2017,Secret Empire,3.99,Marvel,94507.0,377082.93
31517023,2017,Secret Empire,3.99,Marvel,93795.0,374242.05000000005
31517024,2017,Monsters Unleashed,4.99,Marvel,93247.0,465302.53
31517025,2017,Secret Empire,4.99,Marvel,92684.0,462493.16000000003
31517026,2017,Iron Fist,3.99,Marvel,92490.0,369035.10000000003
