Comic_ID,Publish Date,Comic-book Title,Price,Publisher,Est. units,Total
0,2008,Hulk,2.99,Marvel,133895.0,400346.05000000005
1,2008,Amazing Spider-Man,3.99,Marvel,127856.0,510145.44
2,2008,Captain America,2.99,Marvel,127524.0,381296.76
3,2008,Astonishing X-Men,2.99,Marvel,107545.0,321559.55000000005
4,2008,Uncanny X-Men,2.99,Marvel,105435.0,315250.65
5,2008,Ultimates 3,2.99,Marvel,104985.0,313905.15
6,2008,X-Men,2.99,Marvel,104709.0,313079.91000000003
7,2008,Amazing Spider-Man,2.99,Marvel,101132.0,302384.68
8,2008,Amazing Spider-Man,2.99,Marvel,97881.0,292664.19
9,2008,Mighty Avengers,2.99,Marvel,92665.0,277068.35000000003
10,2008,New Avengers Annual,3.99,Marvel,89572.0,357392.28
11,2008,Mighty Avengers,2.99,Marvel,84391.0,252329.09000000003
12,2008,New X-Men,2.99,Marvel,82592.0,246950.08000000002
13,2008,X-Factor,2.99,Marvel,81285.0,243042.15000000002
14,2008,Incredible Hercules,2.99,Marvel,73475.0,219690.25000000003
15,2008,Wolverine,2.99,Marvel,60808.0,181815.92
16,2008,Marvel Zombies 2,2.99,Marvel,60628.0,181277.72
17,2008,Ultimate Spider-Man,2.99,Marvel,58753.0,175671.47
18,2008,Ultimate Human,2.99,Marvel,57439.0,171742.61000000002
19,2008,Avengers Initiative,2.99,Marvel,55225.0,165122.75
20,2008,Wolverine Origins,2.99,Marvel,51877.0,155112.23
21,2008,Ultimate X-Men,2.99,Marvel,49594.0,148286.06
22,2008,Fantastic Four,2.99,Marvel,48294.0,144399.06
23,2008,Ultimate Iron Man II,2.99,Marvel,46211.0,138170.89
24,2008,Ultimate Fantastic Four,2.99,Marvel,44108.0,131882.92
25,2008,New Exiles,2.99,Marvel,43818.0,131015.82
26,2008,Young Avengers Presents,2.99,Marvel,43679.0,130600.21
27,2008,Thunderbolts,2.99,Marvel,43610.0,130393.90000000001
28,2008,Captain America Chosen,3.99,Marvel,42939.0,171326.61000000002
29,2008,Daredevil,2.99,Marvel,42739.0,127789.61000000002
30,2008,World War Hulk Aftersmash Warbound,2.99,Marvel,39757.0,118873.43000000001
31,2008,Onslaught Reborn,2.99,Marvel,39051.0,116762.49
32,2008,Iron Man,3.99,Marvel,38041.0,151783.59
33,2008,Punisher War Journal,2.99,Marvel,35786.0,107000.14000000001
34,2008,Twelve,2.99,Marvel,35627.0,106524.73000000001
35,2008,What If Spider-Man Vs Wolverine,2.99,Marvel,35253.0,105406.47
36,2008,Moon Knight,2.99,Marvel,34541.0,103277.59000000001
37,2008,World War Hulk Aftersmash Damage Control,2.99,Marvel,33559.0,100341.41
38,2008,X-Men Emperor Vulcan,2.99,Marvel,33524.0,100236.76000000001
39,2008,Immortal Iron Fist,2.99,Marvel,32597.0,97465.03000000001
40,2008,Spider-Man With Great Power,3.99,Marvel,32175.0,128378.25
41,2008,Punisher,2.99,Marvel,31628.0,94567.72
42,2008,Annihilation Conquest,2.99,Marvel,30065.0,89894.35
43,2008,Nova,2.99,Marvel,29373.0,87825.27
44,2008,New Warriors,2.99,Marvel,28903.0,86419.97
45,2008,Ghost Rider,2.99,Marvel,28543.0,85343.57
46,2008,Anita Blake Vampire Hunter Guilty Pleasures,2.99,Marvel,27851.0,83274.49
47,2008,House of M Avengers,2.99,Marvel,27803.0,83130.97
48,2008,Silver Surfer In Thy Name,2.99,Marvel,27609.0,82550.91
49,2008,Spider Man Swing Shift Directors Cut One Shot,3.99,Marvel,25029.0,99865.71
50,2008,Ms. Marvel,2.99,Marvel,24240.0,72477.6
51,2008,Exiles Days of Then & Now,3.99,Marvel,23977.0,95668.23000000001
52,2008,Cable Deadpool,2.99,Marvel,23403.0,69974.97
53,2008,She-Hulk 2,3.99,Marvel,23265.0,92827.35
54,2008,Ultimate Secrets,3.99,Marvel,22538.0,89926.62000000001
55,2008,Order,2.99,Marvel,21521.0,64347.79000000001
56,2008,Penance Relentless,2.99,Marvel,21127.0,63169.73
57,2008,Marvel Comics Presents,3.99,Marvel,17412.0,69473.88
58,2008,Amazing Spider-Girl,2.99,Marvel,16409.0,49062.91
59,2008,X-Men First Class Vol. 2,2.99,Marvel,15973.0,47759.270000000004
60,2008,Ultimates 3,2.99,Marvel,12265.0,36672.350000000006
61,2008,Avengers Classic,2.99,Marvel,10508.0,31418.920000000002
62,2008,Howard The Duck,2.99,Marvel,10432.0,31191.680000000004
63,2008,Omega Unknown,2.99,Marvel,10155.0,30363.45
64,2008,Zombie Simon Garth,3.99,Marvel,10003.0,39911.97
65,2008,X-Factor,2.99,Marvel,9512.0,28440.88
66,2008,Marvel Spotlight Ultimates 3,2.99,Marvel,9346.0,27944.54
67,2008,Wormwood Calamari Rising,3.99,IDW,7139.0,28484.61
68,2008,Uncanny X-Men,2.99,Marvel,7056.0,21097.440000000002
69,2008,X-Men,2.99,Marvel,6939.0,20747.61
70,2008,Hedge Knight 2 Sworn Sword,2.99,Marvel,6807.0,20352.93
71,2008,Civil War Chronicles,4.99,Marvel,6122.0,30548.780000000002
72,2008,Marvel Adventures Spider-Man,2.99,Marvel,6060.0,18119.4
73,2008,Marvel Adventures Avengers,2.99,Marvel,5666.0,16941.34
74,2008,Marvel Illustrated Iliad,2.99,Marvel,5244.0,15679.560000000001
75,2008,Magician Apprentice,2.99,Marvel,4849.0,14498.51
76,2008,Marvel Adventures Hulk,2.99,Marvel,4649.0,13900.51
77,2008,Amazing Spider-Man,3.99,Marvel,4600.0,18354.0
78,2008,Marvel Adventures Iron Man,2.99,Marvel,4448.0,13299.52
79,2008,Iron Man Power Pack,2.99,Marvel,4441.0,13278.59
80,2008,Marvel Adventures Fantastic Four,2.99,Marvel,4289.0,12824.11
81,2008,Marvel Illustrated Picture Dorian Gray,2.99,Marvel,4282.0,12803.18
82,2008,Red Prophet Tales of Alvin Maker,2.99,Marvel,2753.0,8231.470000000001
83,2008,X-Force,2.99,Marvel,105084.0,314201.16000000003
84,2008,New Avengers,2.99,Marvel,104075.0,311184.25
85,2008,Amazing Spider-Man,2.99,Marvel,101048.0,302133.52
86,2008,Thor,2.99,Marvel,98254.0,293779.46
87,2008,Ultimates 3,2.99,Marvel,97149.0,290475.51
88,2008,Hulk,2.99,Marvel,93666.0,280061.34
89,2008,Fantastic Four,2.99,Marvel,92596.0,276862.04000000004
90,2008,Amazing Spider-Man,2.99,Marvel,90817.0,271542.83
91,2008,Uncanny X-Men,2.99,Marvel,90353.0,270155.47000000003
92,2008,X-Men Legacy,2.99,Marvel,88076.0,263347.24
93,2008,Amazing Spider-Man,2.99,Marvel,88029.0,263206.71
94,2008,Captain America,2.99,Marvel,85984.0,257092.16000000003
95,2008,Mighty Avengers,2.99,Marvel,83414.0,249407.86000000002
96,2008,Wolverine,2.99,Marvel,64157.0,191829.43000000002
97,2008,Ultimate Spider-Man,2.99,Marvel,58009.0,173446.91
98,2008,Marvel Zombies 2,2.99,Marvel,57000.0,170430.0
99,2008,X-Factor,2.99,Marvel,56536.0,169042.64
100,2008,Incredible Hercules,2.99,Marvel,52167.0,155979.33000000002
101,2008,Wolverine Origins,2.99,Marvel,50292.0,150373.08000000002
102,2008,Ultimate X-Men,2.99,Marvel,49031.0,146602.69
103,2008,Ultimate Human,2.99,Marvel,48547.0,145155.53
104,2008,Kick Ass,2.99,Marvel,47811.0,142954.89
105,2008,Ultimate Iron Man II,2.99,Marvel,43469.0,129972.31000000001
106,2008,Daredevil,2.99,Marvel,42072.0,125795.28000000001
107,2008,Ultimate Fantastic Four,2.99,Marvel,38779.0,115949.21
108,2008,Iron Man,2.99,Marvel,36584.0,109386.16
109,2008,Young Avengers Presents,2.99,Marvel,34744.0,103884.56000000001
110,2008,Captain Marvel,2.99,Marvel,33721.0,100825.79000000001
111,2008,Runaways,2.99,Marvel,33190.0,99238.1
112,2008,Punisher War Journal,2.99,Marvel,32488.0,97139.12000000001
113,2008,Moon Knight,2.99,Marvel,31533.0,94283.67000000001
114,2008,New Exiles,2.99,Marvel,31336.0,93694.64
115,2008,World War Hulk Aftersmash Warbound,2.99,Marvel,30688.0,91757.12000000001
116,2008,Annihilation Conquest,2.99,Marvel,29372.0,87822.28000000001
117,2008,Thunderbolts International Incident,2.99,Marvel,28493.0,85194.07
118,2008,Ghost Rider,2.99,Marvel,27941.0,83543.59000000001
119,2008,Immortal Iron Fist Orson Randall Green Mist Death,3.99,Marvel,27907.0,111348.93000000001
120,2008,Twelve,2.99,Marvel,27532.0,82320.68000000001
121,2008,Anita Blake Vampire Hunter Guilty Pleasures,2.99,Marvel,27341.0,81749.59000000001
122,2008,Nova Annual,3.99,Marvel,26257.0,104765.43000000001
123,2008,World War Hulk Aftersmash Damage Control,2.99,Marvel,25971.0,77653.29000000001
124,2008,New Warriors,2.99,Marvel,25678.0,76777.22
125,2008,House of M Avengers,2.99,Marvel,25330.0,75736.70000000001
126,2008,Spider-Man With Great Power,3.99,Marvel,24785.0,98892.15000000001
127,2008,Silver Surfer In Thy Name,2.99,Marvel,24696.0,73841.04000000001
128,2008,Ms. Marvel,2.99,Marvel,24124.0,72130.76000000001
129,2008,Cable Deadpool,3.99,Marvel,23912.0,95408.88
130,2008,Black Panther,2.99,Marvel,23381.0,69909.19
131,2008,Fantastic Four Lost Adventure,4.99,Marvel,23272.0,116127.28
132,2008,She-Hulk 2,2.99,Marvel,22167.0,66279.33
133,2008,Punisher Force of Nature,4.99,Marvel,21424.0,106905.76000000001
134,2008,Black Panther Annual,3.99,Marvel,21418.0,85457.82
135,2008,Clandestine,2.99,Marvel,20620.0,61653.8
136,2008,Order,2.99,Marvel,19182.0,57354.18000000001
137,2008,Criminal 2,3.5,Marvel,18643.0,65250.5
138,2008,Amazing Spider-Girl,2.99,Marvel,16182.0,48384.18
139,2008,Marvel Comics Presents,3.99,Marvel,16107.0,64266.93
140,2008,X-Men First Class Vol. 2,2.99,Marvel,15310.0,45776.9
141,2008,Lords of Avalon Sod,2.99,Marvel,14274.0,42679.26
142,2008,Iron Man Enter Mandarin,2.99,Marvel,14117.0,42209.83
143,2008,Dead of Night Featuring Man Thing,3.99,Marvel,12713.0,50724.87
144,2008,Captain America,2.99,Marvel,11677.0,34914.23
145,2008,Terror Inc,3.99,Marvel,11465.0,45745.350000000006
146,2008,Avengers Classic,2.99,Marvel,9584.0,28656.160000000003
147,2008,Omega Unknown,2.99,Marvel,9141.0,27331.59
148,2008,Zombie Simon Garth,3.99,Marvel,9066.0,36173.340000000004
149,2008,Spider-Man Family,4.99,Marvel,8582.0,42824.18
150,2008,Marvel Illustrated Moby Dick,2.99,Marvel,7246.0,21665.54
151,2008,Marvel Adventures Spider-Man,2.99,Marvel,5889.0,17608.11
152,2008,Civil War Chronicles,4.99,Marvel,5808.0,28981.920000000002
153,2008,Marvel Adventures Avengers,2.99,Marvel,5603.0,16752.97
154,2008,Wormwood Calamari Rising,3.99,IDW,5208.0,20779.920000000002
155,2008,Marvel Illustrated Iliad,2.99,Marvel,5146.0,15386.54
156,2008,New Exiles,4.99,Marvel,4608.0,22993.920000000002
157,2008,Marvel Adventures Hulk,2.99,Marvel,4560.0,13634.400000000001
158,2008,Twelve,2.99,Marvel,4540.0,13574.6
159,2008,Marvel Adventures Iron Man,2.99,Marvel,4315.0,12901.85
160,2008,Iron Man Power Pack,2.99,Marvel,4254.0,12719.460000000001
161,2008,Marvel Adventures Fantastic Four,2.99,Marvel,4219.0,12614.810000000001
162,2008,Shonen Jump Mar 08,4.99,Viz,3954.0,19730.46
163,2008,Hulk,2.99,Marvel,3797.0,11353.03
164,2008,New Exiles,2.99,Marvel,3763.0,11251.37
165,2008,Marvel Illustrated Picture Dorian Gray,2.99,Marvel,3688.0,11027.12
166,2008,New Avengers Poster Book,5.99,Marvel,3204.0,19191.96
167,2008,Fallen Son Death of Captain America Iron Man,2.99,Marvel,2174.0,6500.26
168,2008,Dark Tower: Long Road Home,3.99,Marvel,123803.0,493973.97000000003
169,2008,New Avengers,2.99,Marvel,103016.0,308017.84
170,2008,Thor,2.99,Marvel,97462.0,291411.38
171,2008,Amazing Spider-Man,2.99,Marvel,89808.0,268525.92000000004
172,2008,Uncanny X-Men,2.99,Marvel,89028.0,266193.72000000003
173,2008,Amazing Spider-Man,2.99,Marvel,82624.0,247045.76
174,2008,Mighty Avengers,2.99,Marvel,82229.0,245864.71000000002
175,2008,X-Men Legacy,2.99,Marvel,82219.0,245834.81000000003
176,2008,Mighty Avengers,2.99,Marvel,82125.0,245553.75000000003
177,2008,X-Force,2.99,Marvel,81690.0,244253.1
178,2008,Captain America,2.99,Marvel,81354.0,243248.46000000002
179,2008,Amazing Spider-Man,2.99,Marvel,81048.0,242333.52000000002
180,2008,Cable,2.99,Marvel,68631.0,205206.69
181,2008,Fantastic Four,2.99,Marvel,67396.0,201514.04
182,2008,Wolverine,2.99,Marvel,64456.0,192723.44
183,2008,Logan,3.99,Marvel,63270.0,252447.30000000002
184,2008,Ultimate Spider-Man,2.99,Marvel,57711.0,172555.89
185,2008,X-Factor,2.99,Marvel,54816.0,163899.84000000003
186,2008,Avengers Initiative,2.99,Marvel,54406.0,162673.94
187,2008,Wolverine Origins,2.99,Marvel,49618.0,148357.82
188,2008,Incredible Hercules,2.99,Marvel,49321.0,147469.79
189,2008,Ultimate X-Men,2.99,Marvel,49000.0,146510.0
190,2008,Ultimate Human,2.99,Marvel,45626.0,136421.74000000002
191,2008,Daredevil,2.99,Marvel,41524.0,124156.76000000001
192,2008,Ultimate Iron Man II,2.99,Marvel,41342.0,123612.58
193,2008,Ms Marvel,3.99,Marvel,40981.0,163514.19
194,2008,Captain Marvel,2.99,Marvel,40610.0,121423.90000000001
195,2008,Thunderbolts,2.99,Marvel,40161.0,120081.39000000001
196,2008,Ultimate Fantastic Four,2.99,Marvel,38135.0,114023.65000000001
197,2008,Iron Man,2.99,Marvel,36000.0,107640.00000000001
198,2008,Wolverine First Class,2.99,Marvel,35684.0,106695.16
199,2008,Last Defenders,2.99,Marvel,33056.0,98837.44
200,2008,Immortal Iron Fist,2.99,Marvel,32038.0,95793.62000000001
201,2008,Punisher,2.99,Marvel,31267.0,93488.33
