Comic_ID,Publish Date,Comic-book Title,Price,Publisher,Est. units,Total
0,2013,Guardians of Galaxy,3.99,Marvel,221200.0,882588.0
1,2013,Superior Spider-Man,3.99,Marvel,216700.0,864633.0
2,2013,Infinity,4.99,Marvel,210800.0,1051892.0
3,2013,X-Men,3.99,Marvel,186300.0,743337.0
4,2013,Age of Ultron,3.99,Marvel,184000.0,734160.0
5,2013,Uncanny X-Men,3.99,Marvel,182700.0,728973.0
6,2013,Origin II,4.99,Marvel,131700.0,657183.0
7,2013,Infinity,3.99,Marvel,128400.0,512316.0
8,2013,Avengers,4.99,Marvel,127500.0,636225.0
9,2013,Infinity,3.99,Marvel,127000.0,506730.0
10,2013,Thanos Rising,3.99,Marvel,122400.0,488376.0
11,2013,New Avengers,3.99,Marvel,121900.0,486381.0
12,2013,Wolverine,3.99,Marvel,121800.0,485982.0
13,2013,Superior Spider-Man,3.99,Marvel,121600.0,485184.0
14,2013,Age of Ultron,3.99,Marvel,116800.0,466032.0
15,2013,Age of Ultron,3.99,Marvel,116800.0,466032.0
16,2013,X-Men Battle of Atom,3.99,Marvel,114800.0,458052.0
17,2013,Infinity,3.99,Marvel,114000.0,454860.0
18,2013,Amazing X-Men,3.99,Marvel,113200.0,451668.0
19,2013,Guardians of Galaxy,3.99,Marvel,113200.0,451668.0
20,2013,Age of Ultron,3.99,Marvel,109900.0,438501.0
21,2013,Superior Spider-Man,3.99,Marvel,109400.0,436506.0
22,2013,Savage Wolverine,3.99,Marvel,108200.0,431718.0
23,2013,Infinity,3.99,Marvel,108000.0,430920.0
24,2013,Age of Ultron,3.99,Marvel,104200.0,415758.0
25,2013,Mighty Avengers,3.99,Marvel,102500.0,408975.0
26,2013,Age of Ultron,3.99,Marvel,101400.0,404586.0
27,2013,Infinity,5.99,Marvel,101400.0,607386.0
28,2013,Superior Spider-Man,3.99,Marvel,101300.0,404187.0
29,2013,Age of Ultron,3.99,Marvel,99400.0,396606.0
30,2013,Uncanny X-Men,3.99,Marvel,97500.0,389025.0
31,2013,Uncanny Avengers,3.99,Marvel,97500.0,389025.0
32,2013,Age of Ultron,3.99,Marvel,97400.0,388626.0
33,2013,Superior Spider-Man,3.99,Marvel,97100.0,387429.0
34,2013,Age of Ultron,3.99,Marvel,96700.0,385833.0
35,2013,Age of Ultron,3.99,Marvel,95800.0,382242.0
36,2013,Avengers,3.99,Marvel,95600.0,381444.0
37,2013,Superior Spider-Man,3.99,Marvel,94400.0,376656.0
38,2013,All New X-Men,3.99,Marvel,93500.0,373065.0
39,2013,Guardians of Galaxy,3.99,Marvel,93500.0,373065.0
