Comic_ID,Publish Date,Comic-book Title,Price,Publisher,Est. units,Total
0,2011,Ultimate Comics Spider-Man,3.99,Marvel,172700.0,689073.0
1,2011,Fantastic Four,3.99,Marvel,146100.0,582939.0
2,2011,Fear Itself,3.99,Marvel,146000.0,582540.0
3,2011,Amazing Spider-Man,3.99,Marvel,139500.0,556605.0
4,2011,Ultimate Fallout,3.99,Marvel,130667.0,521361.33
5,2011,FF,3.99,Marvel,126100.0,503139.0
6,2011,Point One,5.99,Marvel,115600.0,692444.0
7,2011,Avenging Spider-Man,3.99,Marvel,113200.0,451668.0
8,2011,Incredible Hulk,3.99,Marvel,112700.0,449673.0
9,2011,Uncanny X-Men,3.99,Marvel,112300.0,448077.0
10,2011,Fear Itself,3.99,Marvel,108800.0,434112.0
11,2011,Captain America,3.99,Marvel,104000.0,414960.0
12,2011,Fear Itself,3.99,Marvel,103700.0,413763.0
13,2011,Wolverine and X-Men,3.99,Marvel,103600.0,413364.0
14,2011,Fear Itself,3.99,Marvel,98800.0,394212.0
15,2011,Ultimate Comics Spider-Man,3.99,Marvel,98100.0,391419.0
16,2011,Fear Itself,4.99,Marvel,96700.0,482533.0
17,2011,Fear Itself,3.99,Marvel,95900.0,382641.0
18,2011,Fear Itself,3.99,Marvel,94800.0,378252.0
19,2011,Avengers X-Sanction,3.99,Marvel,93400.0,372666.0
20,2011,Mighty Thor,3.99,Marvel,90000.0,359100.0
21,2011,Defenders,3.99,Marvel,86000.0,343140.0
22,2011,Wolverine and X-Men,3.99,Marvel,84500.0,337155.0
23,2011,Incredible Hulk,3.99,Marvel,81200.0,323988.0
24,2011,FF,2.99,Marvel,76600.0,229034.00000000003
25,2011,Fantastic Four,7.99,Marvel,75400.0,602446.0
26,2011,Uncanny X-Men,3.99,Marvel,73700.0,294063.0
27,2011,Amazing Spider-Man,3.99,Marvel,73500.0,293265.0
28,2011,X-Men Schism,4.99,Marvel,72100.0,359779.0
29,2011,Fantastic Four,3.99,Marvel,71900.0,286881.0
30,2011,Daredevil,3.99,Marvel,71700.0,286083.0
31,2011,FF,2.99,Marvel,70900.0,211991.00000000003
32,2011,Fear Itself Book of the Skull,3.99,Marvel,69400.0,276906.0
33,2011,Avengers,3.99,Marvel,69400.0,276906.0
34,2011,Kick-Ass 2,2.99,Marvel,69300.0,207207.00000000003
