Character_ID,Date,Character_Name,Total
0,2012,Apocalypse,482287.0
1,2012,Cable,590520.0
2,2012,Captain America,2904351.0
3,2012,Daredevil,2354088.0
4,2012,Deadpool,2515928.0
5,2012,Gambit,413517.0
6,2012,Hulk,2967087.0
7,2012,Iron Man,3434193.0
8,2012,Spider-Man,12666832.0
9,2012,Thor,2934237.0
10,2012,Wolverine,8266603.0
11,2012,X-Men,29203157.0
12,2012,Avengers,26624869.0
13,2012,Venom,1021196.0
14,2012,Fantastic Four,2071334.0
15,2012,Punisher,197340.0
