Character_ID,Date,Character_Name,Total
0,2009,Black Panther,214662.0
1,2009,Cable,701665.0
2,2009,Captain America,4948275.0
3,2009,Daredevil,833181.0
4,2009,Deadpool,2702614.0
5,2009,Exodus,310821.0
6,2009,Hulk,5162349.0
7,2009,Iron Man,2158049.0
8,2009,Spider-Man,12278664.0
9,2009,Thor,2143686.0
10,2009,Wolverine,6152875.0
11,2009,X-Men,9657785.0
12,2009,Avengers,15308583.0
13,2009,Logan,477044.0
14,2009,Fantastic Four,1664983.0
15,2009,Punisher,196308.0
